# COSI2 B0 scan
# time 2024-05-22 18:55:30.362520
# MAGNET CENTER IN LAB: x 241.700 mm, y 131.100 mm, z 273.800 mm
# MAGNET AXES WRT LAB: alpha -90.00 deg, beta -90.00 deg, gamma 0.00 deg
# path: /home/cosi/cosi-measure/Software/COSI2/data/240522/path_no_magnet_80mm_8pts
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT|,B0_z[mT],B0_abs[mT]
247.030,179.100,289.800,-47.5290,-0.8300,2.0340,47.5830
236.370,179.100,289.800,-47.5260,-0.8250,2.0280,47.5760
225.700,179.100,289.800,-47.5180,-0.8290,2.0080,47.5690
215.030,179.100,289.800,-47.5190,-0.8220,2.0000,47.5710
204.370,179.100,289.800,-47.5150,-0.8080,1.9940,47.5650
193.700,179.100,289.800,-47.5210,-0.8100,1.9860,47.5690
193.700,189.770,289.800,-47.5380,-0.8100,1.9750,47.5860
204.370,189.770,289.800,-47.5240,-0.8060,1.9750,47.5700
215.030,189.770,289.800,-47.5130,-0.8100,1.9860,47.5600
225.700,189.770,289.800,-47.5100,-0.8190,1.9970,47.5570
236.370,189.770,289.800,-47.5050,-0.8160,2.0040,47.5560
247.030,189.770,289.800,-47.5090,-0.8270,2.0180,47.5580
257.700,189.770,289.800,-47.5090,-0.8230,2.0300,47.5620
268.370,189.770,289.800,-47.5220,-0.8330,2.0530,47.5700
279.030,189.770,289.800,-47.5330,-0.8360,2.0600,47.5820
289.700,189.770,289.800,-47.5420,-0.8310,2.0770,47.5980
279.030,200.430,289.800,-47.5630,-0.8330,2.0970,47.6160
268.370,200.430,289.800,-47.5260,-0.8370,2.0950,47.5780
257.700,200.430,289.800,-47.5110,-0.8340,2.0750,47.5630
247.030,200.430,289.800,-47.5060,-0.8310,2.0630,47.5610
236.370,200.430,289.800,-47.4990,-0.8310,2.0450,47.5510
225.700,200.430,289.800,-47.4940,-0.8250,2.0340,47.5450
215.030,211.100,300.470,-47.4960,-0.8210,2.0200,47.5450
225.700,211.100,300.470,-47.4810,-0.8170,2.0060,47.5310
236.370,211.100,300.470,-47.4840,-0.8230,2.0210,47.5300
247.030,211.100,300.470,-47.4780,-0.8270,2.0370,47.5360
257.700,211.100,300.470,-47.4850,-0.8360,2.0500,47.5350
268.370,211.100,300.470,-47.4910,-0.8420,2.0710,47.5410
289.700,200.430,300.470,-47.4870,-0.8400,2.0910,47.5410
279.030,200.430,300.470,-47.5330,-0.8450,2.1350,47.5880
268.370,200.430,300.470,-47.5210,-0.8390,2.1000,47.5750
257.700,200.430,300.470,-47.5100,-0.8360,2.0840,47.5630
247.030,200.430,300.470,-47.5060,-0.8290,2.0640,47.5580
236.370,200.430,300.470,-47.5000,-0.8310,2.0490,47.5500
225.700,200.430,300.470,-47.4930,-0.8270,2.0350,47.5440
215.030,200.430,300.470,-47.4930,-0.8230,2.0150,47.5480
193.700,189.770,300.470,-47.4910,-0.8150,2.0020,47.5420
204.370,189.770,300.470,-47.5150,-0.8020,1.9720,47.5640
215.030,189.770,300.470,-47.5170,-0.8060,1.9820,47.5660
225.700,189.770,300.470,-47.5080,-0.8110,1.9920,47.5580
236.370,189.770,300.470,-47.5040,-0.8200,2.0080,47.5560
247.030,189.770,300.470,-47.5020,-0.8210,2.0190,47.5500
257.700,189.770,300.470,-47.5170,-0.8300,2.0270,47.5680
268.370,189.770,300.470,-47.5180,-0.8320,2.0530,47.5690
279.030,189.770,300.470,-47.5280,-0.8330,2.0700,47.5810
289.700,189.770,300.470,-47.5410,-0.8350,2.0860,47.5940
311.030,179.100,300.470,-47.5600,-0.8370,2.0990,47.6130
300.370,179.100,300.470,-47.6370,-0.8260,2.0980,47.6910
289.700,179.100,300.470,-47.6060,-0.8270,2.0910,47.6580
279.030,179.100,300.470,-47.5770,-0.8250,2.0790,47.6300
268.370,179.100,300.470,-47.5610,-0.8270,2.0620,47.6100
257.700,179.100,300.470,-47.5430,-0.8220,2.0470,47.5940
247.030,179.100,300.470,-47.5360,-0.8270,2.0420,47.5860
236.370,179.100,300.470,-47.5230,-0.8230,2.0250,47.5750
225.700,179.100,300.470,-47.5200,-0.8210,2.0100,47.5690
215.030,179.100,300.470,-47.5130,-0.8180,2.0020,47.5640
204.370,179.100,300.470,-47.5220,-0.8110,1.9930,47.5710
193.700,179.100,300.470,-47.5260,-0.8010,1.9770,47.5740
172.370,168.430,300.470,-47.5310,-0.8000,1.9670,47.5790
183.030,168.430,300.470,-47.5620,-0.7920,1.9520,47.6050
193.700,168.430,300.470,-47.5460,-0.7950,1.9610,47.5910
204.370,168.430,300.470,-47.5370,-0.8020,1.9690,47.5810
215.030,168.430,300.470,-47.5340,-0.8130,1.9680,47.5840
225.700,168.430,300.470,-47.5250,-0.8160,1.9810,47.5760
236.370,168.430,300.470,-47.5230,-0.8230,1.9920,47.5760
247.030,168.430,300.470,-47.5320,-0.8240,1.9980,47.5780
257.700,168.430,300.470,-47.5320,-0.8180,2.0040,47.5820
268.370,168.430,300.470,-47.5470,-0.8240,2.0160,47.5970
279.030,168.430,300.470,-47.5540,-0.8250,2.0250,47.6040
289.700,168.430,300.470,-47.5710,-0.8230,2.0380,47.6210
300.370,168.430,300.470,-47.5950,-0.8270,2.0450,47.6480
311.030,168.430,300.470,-47.6220,-0.8250,2.0540,47.6730
321.700,157.770,300.470,-47.6410,-0.8310,2.0510,47.6960
311.030,157.770,300.470,-47.6700,-0.8300,2.0190,47.7210
300.370,157.770,300.470,-47.6490,-0.8240,2.0320,47.6990
289.700,157.770,300.470,-47.6120,-0.8210,2.0310,47.6700
279.030,157.770,300.470,-47.5980,-0.8250,2.0200,47.6510
268.370,157.770,300.470,-47.5770,-0.8290,2.0200,47.6290
257.700,157.770,300.470,-47.5640,-0.8240,2.0090,47.6140
247.030,157.770,300.470,-47.5520,-0.8230,2.0020,47.6010
236.370,157.770,300.470,-47.5480,-0.8250,2.0000,47.5970
225.700,157.770,300.470,-47.5380,-0.8250,1.9930,47.5860
215.030,157.770,300.470,-47.5320,-0.8200,1.9840,47.5820
204.370,157.770,300.470,-47.5360,-0.8140,1.9780,47.5840
193.700,157.770,300.470,-47.5380,-0.8090,1.9700,47.5880
183.030,157.770,300.470,-47.5510,-0.8060,1.9670,47.5960
172.370,147.100,300.470,-47.5530,-0.8020,1.9580,47.5990
183.030,147.100,300.470,-47.5640,-0.7970,1.9550,47.6110
193.700,147.100,300.470,-47.5570,-0.8030,1.9530,47.6030
204.370,147.100,300.470,-47.5460,-0.8090,1.9580,47.5930
215.030,147.100,300.470,-47.5430,-0.8110,1.9610,47.5870
225.700,147.100,300.470,-47.5410,-0.8190,1.9660,47.5880
236.370,147.100,300.470,-47.5410,-0.8250,1.9720,47.5880
247.030,147.100,300.470,-47.5450,-0.8300,1.9780,47.5920
257.700,147.100,300.470,-47.5470,-0.8260,1.9830,47.5990
268.370,147.100,300.470,-47.5610,-0.8270,1.9920,47.6100
279.030,147.100,300.470,-47.5670,-0.8260,1.9900,47.6150
289.700,147.100,300.470,-47.5840,-0.8270,1.9910,47.6310
300.370,147.100,300.470,-47.6020,-0.8180,1.9980,47.6510
311.030,147.100,300.470,-47.6290,-0.8240,1.9980,47.6730
321.700,136.430,300.470,-47.6510,-0.8250,1.9860,47.7000
311.030,136.430,300.470,-47.6650,-0.8230,1.9630,47.7140
300.370,136.430,300.470,-47.6450,-0.8250,1.9760,47.6950
289.700,136.430,300.470,-47.6200,-0.8240,1.9780,47.6670
279.030,136.430,300.470,-47.6030,-0.8220,1.9760,47.6510
268.370,136.430,300.470,-47.5900,-0.8270,1.9770,47.6340
257.700,136.430,300.470,-47.5750,-0.8300,1.9780,47.6250
247.030,136.430,300.470,-47.5700,-0.8310,1.9750,47.6170
236.370,136.430,300.470,-47.5550,-0.8280,1.9700,47.6050
225.700,136.430,300.470,-47.5440,-0.8270,1.9710,47.5960
215.030,136.430,300.470,-47.5430,-0.8230,1.9590,47.5910
204.370,136.430,300.470,-47.5400,-0.8290,1.9640,47.5930
193.700,136.430,300.470,-47.5510,-0.8190,1.9580,47.6000
183.030,136.430,300.470,-47.5530,-0.8150,1.9530,47.5990
172.370,125.770,300.470,-47.5650,-0.8130,1.9520,47.6130
183.030,125.770,300.470,-47.5660,-0.8100,1.9570,47.6120
193.700,125.770,300.470,-47.5590,-0.8130,1.9510,47.6060
204.370,125.770,300.470,-47.5500,-0.8270,1.9550,47.5970
215.030,125.770,300.470,-47.5490,-0.8200,1.9570,47.5980
225.700,125.770,300.470,-47.5450,-0.8320,1.9540,47.5940
236.370,125.770,300.470,-47.5500,-0.8360,1.9600,47.5950
247.030,125.770,300.470,-47.5540,-0.8380,1.9590,47.6010
257.700,125.770,300.470,-47.5550,-0.8390,1.9560,47.6030
268.370,125.770,300.470,-47.5630,-0.8330,1.9600,47.6120
279.030,125.770,300.470,-47.5740,-0.8340,1.9640,47.6220
289.700,125.770,300.470,-47.5920,-0.8310,1.9650,47.6400
300.370,125.770,300.470,-47.6050,-0.8290,1.9520,47.6530
311.030,125.770,300.470,-47.6230,-0.8250,1.9490,47.6710
321.700,115.100,300.470,-47.6430,-0.8260,1.9470,47.6890
311.030,115.100,300.470,-47.6430,-0.8190,1.9240,47.6860
300.370,115.100,300.470,-47.6330,-0.8240,1.9410,47.6810
289.700,115.100,300.470,-47.6160,-0.8290,1.9470,47.6590
279.030,115.100,300.470,-47.5980,-0.8370,1.9490,47.6430
268.370,115.100,300.470,-47.5800,-0.8360,1.9480,47.6320
257.700,115.100,300.470,-47.5750,-0.8350,1.9530,47.6220
247.030,115.100,300.470,-47.5610,-0.8430,1.9500,47.6080
236.370,115.100,300.470,-47.5490,-0.8420,1.9550,47.5990
225.700,115.100,300.470,-47.5520,-0.8380,1.9560,47.5990
215.030,115.100,300.470,-47.5490,-0.8400,1.9570,47.5940
204.370,115.100,300.470,-47.5470,-0.8370,1.9550,47.5960
193.700,115.100,300.470,-47.5480,-0.8270,1.9560,47.5960
183.030,115.100,300.470,-47.5480,-0.8290,1.9540,47.5970
183.030,104.430,300.470,-47.5530,-0.8220,1.9550,47.6010
193.700,104.430,300.470,-47.5610,-0.8300,1.9570,47.6120
204.370,104.430,300.470,-47.5510,-0.8320,1.9540,47.5960
215.030,104.430,300.470,-47.5440,-0.8390,1.9510,47.5910
225.700,104.430,300.470,-47.5450,-0.8420,1.9520,47.5890
236.370,104.430,300.470,-47.5400,-0.8460,1.9460,47.5880
247.030,104.430,300.470,-47.5490,-0.8540,1.9520,47.5950
257.700,104.430,300.470,-47.5550,-0.8480,1.9390,47.6010
268.370,104.430,300.470,-47.5600,-0.8450,1.9420,47.6080
279.030,104.430,300.470,-47.5700,-0.8470,1.9310,47.6180
289.700,104.430,300.470,-47.5870,-0.8390,1.9280,47.6330
300.370,104.430,300.470,-47.5960,-0.8370,1.9280,47.6450
300.370,93.770,300.470,-47.6090,-0.8330,1.9210,47.6530
289.700,93.770,300.470,-47.6110,-0.8320,1.9090,47.6600
279.030,93.770,300.470,-47.5940,-0.8450,1.9220,47.6400
268.370,93.770,300.470,-47.5780,-0.8410,1.9280,47.6230
257.700,93.770,300.470,-47.5680,-0.8450,1.9300,47.6160
247.030,93.770,300.470,-47.5530,-0.8510,1.9310,47.6050
236.370,93.770,300.470,-47.5500,-0.8560,1.9320,47.5980
225.700,93.770,300.470,-47.5400,-0.8540,1.9450,47.5930
215.030,93.770,300.470,-47.5370,-0.8480,1.9410,47.5860
204.370,93.770,300.470,-47.5400,-0.8470,1.9480,47.5890
204.370,83.100,300.470,-47.5460,-0.8430,1.9540,47.5940
215.030,83.100,300.470,-47.5340,-0.8440,1.9500,47.5820
225.700,83.100,300.470,-47.5400,-0.8560,1.9490,47.5880
236.370,83.100,300.470,-47.5330,-0.8540,1.9360,47.5840
247.030,83.100,300.470,-47.5350,-0.8530,1.9370,47.5820
257.700,83.100,300.470,-47.5420,-0.8620,1.9280,47.5860
268.370,83.100,300.470,-47.5420,-0.8580,1.9220,47.5930
279.030,83.100,300.470,-47.5600,-0.8580,1.9150,47.6090
279.030,72.430,300.470,-47.5750,-0.8520,1.9090,47.6200
268.370,72.430,300.470,-47.5590,-0.8590,1.8920,47.6050
257.700,72.430,300.470,-47.5530,-0.8630,1.9130,47.5990
247.030,72.430,300.470,-47.5400,-0.8660,1.9230,47.5890
236.370,72.430,300.470,-47.5330,-0.8680,1.9280,47.5840
225.700,72.430,300.470,-47.5330,-0.8640,1.9370,47.5810
236.370,61.770,311.130,-47.5330,-0.8650,1.9450,47.5810
247.030,61.770,311.130,-47.5230,-0.8780,1.9240,47.5700
289.700,72.430,311.130,-47.5290,-0.8790,1.9080,47.5760
279.030,72.430,311.130,-47.5840,-0.8610,1.8630,47.6310
268.370,72.430,311.130,-47.5690,-0.8620,1.8900,47.6170
257.700,72.430,311.130,-47.5580,-0.8730,1.8990,47.6070
247.030,72.430,311.130,-47.5400,-0.8720,1.9100,47.5870
236.370,72.430,311.130,-47.5350,-0.8700,1.9220,47.5780
225.700,72.430,311.130,-47.5330,-0.8700,1.9230,47.5810
215.030,72.430,311.130,-47.5300,-0.8650,1.9350,47.5770
193.700,83.100,311.130,-47.5260,-0.8580,1.9370,47.5730
204.370,83.100,311.130,-47.5410,-0.8420,1.9430,47.5890
215.030,83.100,311.130,-47.5400,-0.8510,1.9380,47.5800
225.700,83.100,311.130,-47.5340,-0.8510,1.9320,47.5840
236.370,83.100,311.130,-47.5370,-0.8590,1.9310,47.5810
247.030,83.100,311.130,-47.5460,-0.8610,1.9210,47.5930
257.700,83.100,311.130,-47.5480,-0.8650,1.9230,47.5950
268.370,83.100,311.130,-47.5540,-0.8640,1.9110,47.6000
279.030,83.100,311.130,-47.5650,-0.8640,1.8990,47.6110
289.700,83.100,311.130,-47.5850,-0.8580,1.8910,47.6300
311.030,93.770,311.130,-47.6020,-0.8500,1.8880,47.6460
300.370,93.770,311.130,-47.6330,-0.8300,1.9070,47.6810
289.700,93.770,311.130,-47.6190,-0.8350,1.9080,47.6600
279.030,93.770,311.130,-47.6020,-0.8460,1.9110,47.6480
268.370,93.770,311.130,-47.5850,-0.8450,1.9090,47.6300
257.700,93.770,311.130,-47.5630,-0.8550,1.9190,47.6090
247.030,93.770,311.130,-47.5550,-0.8550,1.9220,47.6020
236.370,93.770,311.130,-47.5490,-0.8520,1.9230,47.6000
225.700,93.770,311.130,-47.5450,-0.8530,1.9320,47.5900
215.030,93.770,311.130,-47.5370,-0.8470,1.9320,47.5860
204.370,93.770,311.130,-47.5350,-0.8430,1.9390,47.5840
193.700,93.770,311.130,-47.5360,-0.8450,1.9420,47.5800
183.030,104.430,311.130,-47.5400,-0.8340,1.9380,47.5920
193.700,104.430,311.130,-47.5540,-0.8230,1.9400,47.6020
204.370,104.430,311.130,-47.5470,-0.8230,1.9390,47.5900
215.030,104.430,311.130,-47.5460,-0.8370,1.9450,47.5910
225.700,104.430,311.130,-47.5420,-0.8430,1.9380,47.5890
236.370,104.430,311.130,-47.5410,-0.8490,1.9280,47.5880
247.030,104.430,311.130,-47.5480,-0.8460,1.9350,47.5950
257.700,104.430,311.130,-47.5500,-0.8530,1.9300,47.5970
268.370,104.430,311.130,-47.5700,-0.8460,1.9300,47.6200
279.030,104.430,311.130,-47.5760,-0.8480,1.9220,47.6220
289.700,104.430,311.130,-47.5930,-0.8410,1.9190,47.6400
300.370,104.430,311.130,-47.6030,-0.8430,1.9080,47.6480
311.030,115.100,311.130,-47.6190,-0.8330,1.9170,47.6650
300.370,115.100,311.130,-47.6330,-0.8290,1.9240,47.6790
289.700,115.100,311.130,-47.6200,-0.8320,1.9320,47.6660
279.030,115.100,311.130,-47.6020,-0.8330,1.9390,47.6500
268.370,115.100,311.130,-47.5900,-0.8370,1.9360,47.6370
257.700,115.100,311.130,-47.5760,-0.8390,1.9390,47.6200
247.030,115.100,311.130,-47.5610,-0.8470,1.9380,47.6080
236.370,115.100,311.130,-47.5580,-0.8380,1.9390,47.6050
225.700,115.100,311.130,-47.5500,-0.8390,1.9400,47.5970
215.030,115.100,311.130,-47.5510,-0.8390,1.9360,47.5970
204.370,115.100,311.130,-47.5470,-0.8290,1.9420,47.5930
193.700,115.100,311.130,-47.5470,-0.8250,1.9370,47.5970
172.370,125.770,311.130,-47.5490,-0.8220,1.9400,47.5900
183.030,125.770,311.130,-47.5710,-0.7960,1.9400,47.6170
193.700,125.770,311.130,-47.5530,-0.8070,1.9380,47.6010
204.370,125.770,311.130,-47.5580,-0.8140,1.9390,47.6020
215.030,125.770,311.130,-47.5450,-0.8240,1.9370,47.5910
225.700,125.770,311.130,-47.5390,-0.8260,1.9420,47.5860
236.370,125.770,311.130,-47.5450,-0.8280,1.9380,47.5920
247.030,125.770,311.130,-47.5530,-0.8340,1.9450,47.6000
257.700,125.770,311.130,-47.5610,-0.8370,1.9480,47.6080
268.370,125.770,311.130,-47.5710,-0.8330,1.9480,47.6190
279.030,125.770,311.130,-47.5840,-0.8250,1.9450,47.6270
289.700,125.770,311.130,-47.6010,-0.8310,1.9440,47.6440
300.370,125.770,311.130,-47.6090,-0.8210,1.9450,47.6560
311.030,125.770,311.130,-47.6200,-0.8230,1.9420,47.6660
321.700,136.430,311.130,-47.6400,-0.8300,1.9390,47.6860
311.030,136.430,311.130,-47.6690,-0.8260,1.9490,47.7160
300.370,136.430,311.130,-47.6420,-0.8250,1.9690,47.6940
289.700,136.430,311.130,-47.6250,-0.8270,1.9690,47.6700
279.030,136.430,311.130,-47.6060,-0.8240,1.9650,47.6560
268.370,136.430,311.130,-47.5900,-0.8220,1.9650,47.6380
257.700,136.430,311.130,-47.5770,-0.8330,1.9670,47.6210
247.030,136.430,311.130,-47.5690,-0.8370,1.9620,47.6170
236.370,136.430,311.130,-47.5520,-0.8270,1.9620,47.6000
225.700,136.430,311.130,-47.5470,-0.8290,1.9520,47.5940
215.030,136.430,311.130,-47.5480,-0.8260,1.9470,47.5930
204.370,136.430,311.130,-47.5410,-0.8170,1.9490,47.5910
193.700,136.430,311.130,-47.5460,-0.8150,1.9460,47.5930
183.030,136.430,311.130,-47.5470,-0.8050,1.9450,47.5930
183.030,147.100,311.130,-47.5590,-0.7980,1.9420,47.6060
193.700,147.100,311.130,-47.5560,-0.7970,1.9420,47.6030
204.370,147.100,311.130,-47.5440,-0.7960,1.9500,47.5910
215.030,147.100,311.130,-47.5390,-0.8080,1.9470,47.5860
225.700,147.100,311.130,-47.5390,-0.8150,1.9540,47.5850
236.370,147.100,311.130,-47.5390,-0.8160,1.9580,47.5840
247.030,147.100,311.130,-47.5410,-0.8240,1.9650,47.5860
257.700,147.100,311.130,-47.5580,-0.8280,1.9730,47.6050
268.370,147.100,311.130,-47.5680,-0.8210,1.9790,47.6120
279.030,147.100,311.130,-47.5740,-0.8230,1.9860,47.6250
289.700,147.100,311.130,-47.5930,-0.8170,1.9860,47.6410
300.370,147.100,311.130,-47.6060,-0.8140,1.9890,47.6570
311.030,157.770,311.130,-47.6300,-0.8240,1.9830,47.6780
300.370,157.770,311.130,-47.6430,-0.8260,2.0150,47.6940
289.700,157.770,311.130,-47.6200,-0.8160,2.0130,47.6730
279.030,157.770,311.130,-47.6050,-0.8200,2.0150,47.6550
268.370,157.770,311.130,-47.5890,-0.8180,2.0080,47.6350
257.700,157.770,311.130,-47.5720,-0.8160,2.0040,47.6190
247.030,157.770,311.130,-47.5570,-0.8170,1.9920,47.6050
236.370,157.770,311.130,-47.5480,-0.8190,1.9850,47.5970
225.700,157.770,311.130,-47.5410,-0.8220,1.9780,47.5890
215.030,157.770,311.130,-47.5340,-0.8090,1.9760,47.5820
204.370,157.770,311.130,-47.5340,-0.8040,1.9620,47.5810
193.700,157.770,311.130,-47.5380,-0.8020,1.9600,47.5850
183.030,168.430,311.130,-47.5450,-0.7950,1.9530,47.5860
193.700,168.430,311.130,-47.5420,-0.7820,1.9460,47.5940
204.370,168.430,311.130,-47.5410,-0.7900,1.9540,47.5860
215.030,168.430,311.130,-47.5270,-0.7990,1.9610,47.5780
225.700,168.430,311.130,-47.5250,-0.8060,1.9730,47.5730
236.370,168.430,311.130,-47.5260,-0.8130,1.9780,47.5760
247.030,168.430,311.130,-47.5360,-0.8180,1.9890,47.5810
257.700,168.430,311.130,-47.5390,-0.8180,2.0010,47.5910
268.370,168.430,311.130,-47.5470,-0.8110,2.0150,47.5990
279.030,168.430,311.130,-47.5620,-0.8170,2.0130,47.6100
289.700,168.430,311.130,-47.5760,-0.8200,2.0310,47.6270
300.370,168.430,311.130,-47.6010,-0.8150,2.0350,47.6520
300.370,179.100,311.130,-47.6160,-0.8180,2.0450,47.6670
289.700,179.100,311.130,-47.6180,-0.8190,2.0880,47.6680
279.030,179.100,311.130,-47.5920,-0.8220,2.0720,47.6430
268.370,179.100,311.130,-47.5680,-0.8230,2.0580,47.6200
257.700,179.100,311.130,-47.5470,-0.8200,2.0420,47.6020
247.030,179.100,311.130,-47.5360,-0.8160,2.0300,47.5870
236.370,179.100,311.130,-47.5340,-0.8190,2.0170,47.5790
225.700,179.100,311.130,-47.5250,-0.8150,2.0050,47.5740
215.030,179.100,311.130,-47.5180,-0.8110,1.9880,47.5700
204.370,179.100,311.130,-47.5170,-0.8030,1.9840,47.5700
204.370,189.770,311.130,-47.5240,-0.7940,1.9690,47.5700
215.030,189.770,311.130,-47.5110,-0.7920,1.9790,47.5600
225.700,189.770,311.130,-47.5120,-0.8000,1.9810,47.5610
236.370,189.770,311.130,-47.5070,-0.8060,1.9990,47.5570
247.030,189.770,311.130,-47.5050,-0.8160,2.0210,47.5570
257.700,189.770,311.130,-47.5150,-0.8220,2.0310,47.5670
268.370,189.770,311.130,-47.5220,-0.8180,2.0480,47.5740
279.030,189.770,311.130,-47.5370,-0.8240,2.0700,47.5880
257.700,200.430,311.130,-47.5490,-0.8230,2.0830,47.6030
247.030,200.430,311.130,-47.4990,-0.8270,2.0640,47.5490
268.370,200.430,321.800,-47.5010,-0.8250,2.0450,47.5520
257.700,200.430,321.800,-47.5140,-0.8210,2.0950,47.5670
247.030,200.430,321.800,-47.5070,-0.8170,2.0710,47.5590
236.370,200.430,321.800,-47.4980,-0.8190,2.0510,47.5490
204.370,189.770,321.800,-47.4890,-0.8040,2.0330,47.5430
215.030,189.770,321.800,-47.5090,-0.7840,1.9820,47.5590
225.700,189.770,321.800,-47.5010,-0.7900,1.9940,47.5520
236.370,189.770,321.800,-47.5120,-0.7980,2.0050,47.5560
247.030,189.770,321.800,-47.5110,-0.8020,2.0250,47.5610
257.700,189.770,321.800,-47.5160,-0.8090,2.0380,47.5630
268.370,189.770,321.800,-47.5220,-0.8140,2.0510,47.5730
279.030,189.770,321.800,-47.5330,-0.8200,2.0710,47.5870
300.370,179.100,321.800,-47.5510,-0.8140,2.1020,47.6080
289.700,179.100,321.800,-47.6200,-0.8110,2.0810,47.6720
279.030,179.100,321.800,-47.5890,-0.8020,2.0790,47.6420
268.370,179.100,321.800,-47.5690,-0.8090,2.0630,47.6190
257.700,179.100,321.800,-47.5520,-0.8100,2.0480,47.6020
247.030,179.100,321.800,-47.5410,-0.8120,2.0350,47.5920
236.370,179.100,321.800,-47.5310,-0.8070,2.0220,47.5800
225.700,179.100,321.800,-47.5200,-0.8020,2.0050,47.5740
215.030,179.100,321.800,-47.5170,-0.7980,1.9920,47.5660
204.370,179.100,321.800,-47.5120,-0.7880,1.9830,47.5610
193.700,168.430,321.800,-47.5160,-0.7810,1.9650,47.5650
204.370,168.430,321.800,-47.5360,-0.7790,1.9570,47.5840
215.030,168.430,321.800,-47.5310,-0.7920,1.9570,47.5740
225.700,168.430,321.800,-47.5220,-0.8000,1.9660,47.5700
236.370,168.430,321.800,-47.5320,-0.8020,1.9800,47.5830
247.030,168.430,321.800,-47.5340,-0.8030,1.9900,47.5790
257.700,168.430,321.800,-47.5430,-0.8030,1.9960,47.5920
268.370,168.430,321.800,-47.5540,-0.8070,2.0070,47.6030
279.030,168.430,321.800,-47.5670,-0.8080,2.0260,47.6170
289.700,168.430,321.800,-47.5850,-0.8120,2.0350,47.6390
311.030,157.770,321.800,-47.5980,-0.8120,2.0360,47.6520
300.370,157.770,321.800,-47.6500,-0.8190,2.0140,47.6980
289.700,157.770,321.800,-47.6270,-0.8140,2.0210,47.6770
279.030,157.770,321.800,-47.6120,-0.8080,2.0120,47.6580
268.370,157.770,321.800,-47.5910,-0.8180,2.0080,47.6420
257.700,157.770,321.800,-47.5750,-0.8100,2.0010,47.6220
247.030,157.770,321.800,-47.5580,-0.8140,1.9960,47.6090
236.370,157.770,321.800,-47.5470,-0.8100,1.9820,47.5980
225.700,157.770,321.800,-47.5420,-0.8090,1.9760,47.5870
215.030,157.770,321.800,-47.5310,-0.8070,1.9670,47.5790
204.370,157.770,321.800,-47.5300,-0.8040,1.9610,47.5780
193.700,157.770,321.800,-47.5340,-0.7850,1.9540,47.5820
183.030,147.100,321.800,-47.5400,-0.7810,1.9410,47.5820
193.700,147.100,321.800,-47.5420,-0.7850,1.9350,47.5890
204.370,147.100,321.800,-47.5380,-0.7910,1.9360,47.5870
215.030,147.100,321.800,-47.5390,-0.7960,1.9430,47.5860
225.700,147.100,321.800,-47.5410,-0.8110,1.9450,47.5880
236.370,147.100,321.800,-47.5460,-0.8110,1.9600,47.5910
247.030,147.100,321.800,-47.5470,-0.8160,1.9610,47.5950
257.700,147.100,321.800,-47.5550,-0.8190,1.9640,47.5990
268.370,147.100,321.800,-47.5640,-0.8150,1.9660,47.6140
279.030,147.100,321.800,-47.5800,-0.8130,1.9720,47.6280
289.700,147.100,321.800,-47.5950,-0.8130,1.9780,47.6450
300.370,147.100,321.800,-47.6110,-0.8160,1.9780,47.6590
311.030,136.430,321.800,-47.6340,-0.8190,1.9800,47.6820
300.370,136.430,321.800,-47.6500,-0.8220,1.9610,47.6990
289.700,136.430,321.800,-47.6310,-0.8180,1.9670,47.6790
279.030,136.430,321.800,-47.6170,-0.8300,1.9640,47.6640
268.370,136.430,321.800,-47.6000,-0.8220,1.9660,47.6460
257.700,136.430,321.800,-47.5780,-0.8180,1.9600,47.6290
247.030,136.430,321.800,-47.5740,-0.8190,1.9530,47.6230
236.370,136.430,321.800,-47.5610,-0.8270,1.9530,47.6080
225.700,136.430,321.800,-47.5430,-0.8200,1.9460,47.5890
215.030,136.430,321.800,-47.5470,-0.8190,1.9430,47.5930
204.370,136.430,321.800,-47.5470,-0.8140,1.9430,47.5890
193.700,136.430,321.800,-47.5460,-0.8010,1.9390,47.5940
183.030,125.770,321.800,-47.5420,-0.7960,1.9360,47.5910
193.700,125.770,321.800,-47.5540,-0.7980,1.9300,47.6000
204.370,125.770,321.800,-47.5460,-0.8080,1.9340,47.5910
215.030,125.770,321.800,-47.5460,-0.8120,1.9370,47.5890
225.700,125.770,321.800,-47.5510,-0.8190,1.9340,47.5930
236.370,125.770,321.800,-47.5480,-0.8280,1.9380,47.5950
247.030,125.770,321.800,-47.5520,-0.8310,1.9370,47.5970
257.700,125.770,321.800,-47.5650,-0.8280,1.9420,47.6120
268.370,125.770,321.800,-47.5740,-0.8300,1.9370,47.6210
279.030,125.770,321.800,-47.5860,-0.8260,1.9450,47.6320
289.700,125.770,321.800,-47.5980,-0.8280,1.9380,47.6450
300.370,125.770,321.800,-47.6140,-0.8280,1.9430,47.6650
300.370,115.100,321.800,-47.6280,-0.8270,1.9370,47.6750
289.700,115.100,321.800,-47.6340,-0.8350,1.9140,47.6780
279.030,115.100,321.800,-47.6190,-0.8360,1.9310,47.6650
268.370,115.100,321.800,-47.5960,-0.8400,1.9320,47.6420
257.700,115.100,321.800,-47.5860,-0.8360,1.9320,47.6330
247.030,115.100,321.800,-47.5730,-0.8350,1.9290,47.6160
236.370,115.100,321.800,-47.5550,-0.8410,1.9330,47.6030
