# COSI2 B0 scan,,,,,,
# time 2024-05-23 10:02:34.516565,,,,,,
# MAGNET CENTER IN LAB: x 241.700 mm, y 131.100 mm, z 273.800 mm,,,,
# MAGNET AXES WRT LAB: alpha -90.00 deg, beta -90.00 deg, gamma 0.00 deg,,,,
# path: /home/cosi/cosi-measure/Software/COSI2/data/240522/path_with_magnet_80mm_8pts,,,,,,
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT|,B0_z[mT],B0_abs[mT]
236.37,93.77,300.47,-47.721,-0.915,1.922,47.769
225.7,93.77,300.47,-47.734,-0.914,1.921,47.781
215.03,93.77,300.47,-47.748,-0.927,1.916,47.795
204.37,93.77,300.47,-47.769,-0.93,1.914,47.818
204.37,83.1,300.47,-47.772,-0.935,1.928,47.819
215.03,83.1,300.47,-47.748,-0.936,1.931,47.794
225.7,83.1,300.47,-47.73,-0.93,1.928,47.775
236.37,83.1,300.47,-47.724,-0.924,1.93,47.772
247.03,83.1,300.47,-47.709,-0.908,1.927,47.757
257.7,83.1,300.47,-47.714,-0.907,1.923,47.758
268.37,83.1,300.47,-47.707,-0.898,1.92,47.754
279.03,83.1,300.47,-47.706,-0.885,1.923,47.757
279.03,72.43,300.47,-47.7,-0.895,1.916,47.747
268.37,72.43,300.47,-47.703,-0.907,1.919,47.749
257.7,72.43,300.47,-47.703,-0.916,1.929,47.754
247.03,72.43,300.47,-47.711,-0.925,1.929,47.756
236.37,72.43,300.47,-47.717,-0.928,1.937,47.766
225.7,72.43,300.47,-47.736,-0.937,1.936,47.779
236.37,61.77,311.13,-47.725,-0.932,1.936,47.772
247.03,61.77,311.13,-47.714,-0.927,1.928,47.762
289.7,72.43,311.13,-47.711,-0.889,1.888,47.756
279.03,72.43,311.13,-47.709,-0.901,1.91,47.755
268.37,72.43,311.13,-47.711,-0.913,1.912,47.758
257.7,72.43,311.13,-47.714,-0.922,1.915,47.762
247.03,72.43,311.13,-47.72,-0.92,1.921,47.766
236.37,72.43,311.13,-47.729,-0.93,1.925,47.778
225.7,72.43,311.13,-47.747,-0.926,1.93,47.79
215.03,72.43,311.13,-47.757,-0.929,1.928,47.805
193.7,83.1,311.13,-47.805,-0.933,1.913,47.852
204.37,83.1,311.13,-47.785,-0.932,1.919,47.833
215.03,83.1,311.13,-47.758,-0.928,1.915,47.806
225.7,83.1,311.13,-47.74,-0.922,1.916,47.79
236.37,83.1,311.13,-47.734,-0.92,1.917,47.779
247.03,83.1,311.13,-47.716,-0.91,1.917,47.767
257.7,83.1,311.13,-47.713,-0.903,1.914,47.76
268.37,83.1,311.13,-47.718,-0.901,1.914,47.765
279.03,83.1,311.13,-47.714,-0.883,1.908,47.761
289.7,83.1,311.13,-47.721,-0.885,1.904,47.77
311.03,93.77,311.13,-47.748,-0.856,1.912,47.789
300.37,93.77,311.13,-47.737,-0.863,1.909,47.781
289.7,93.77,311.13,-47.728,-0.872,1.91,47.775
279.03,93.77,311.13,-47.727,-0.879,1.912,47.773
268.37,93.77,311.13,-47.716,-0.89,1.913,47.765
257.7,93.77,311.13,-47.72,-0.9,1.91,47.768
247.03,93.77,311.13,-47.724,-0.908,1.916,47.771
236.37,93.77,311.13,-47.729,-0.909,1.91,47.776
225.7,93.77,311.13,-47.742,-0.917,1.91,47.79
215.03,93.77,311.13,-47.762,-0.916,1.908,47.806
204.37,93.77,311.13,-47.778,-0.927,1.906,47.821
193.7,93.77,311.13,-47.804,-0.936,1.896,47.853
183.03,104.43,311.13,-47.828,-0.932,1.87,47.872
193.7,104.43,311.13,-47.789,-0.923,1.883,47.833
204.37,104.43,311.13,-47.768,-0.918,1.893,47.813
215.03,104.43,311.13,-47.752,-0.908,1.897,47.801
225.7,104.43,311.13,-47.738,-0.899,1.9,47.786
236.37,104.43,311.13,-47.727,-0.899,1.912,47.775
247.03,104.43,311.13,-47.717,-0.895,1.914,47.762
257.7,104.43,311.13,-47.717,-0.885,1.91,47.764
268.37,104.43,311.13,-47.721,-0.883,1.916,47.764
279.03,104.43,311.13,-47.728,-0.873,1.916,47.774
289.7,104.43,311.13,-47.735,-0.87,1.918,47.782
300.37,104.43,311.13,-47.736,-0.861,1.923,47.782
311.03,115.1,311.13,-47.746,-0.844,1.928,47.791
300.37,115.1,311.13,-47.739,-0.848,1.929,47.783
289.7,115.1,311.13,-47.729,-0.866,1.928,47.774
279.03,115.1,311.13,-47.719,-0.872,1.925,47.763
268.37,115.1,311.13,-47.717,-0.867,1.926,47.768
257.7,115.1,311.13,-47.713,-0.881,1.922,47.758
247.03,115.1,311.13,-47.721,-0.886,1.914,47.764
236.37,115.1,311.13,-47.726,-0.889,1.908,47.772
225.7,115.1,311.13,-47.735,-0.892,1.902,47.783
215.03,115.1,311.13,-47.747,-0.898,1.892,47.792
204.37,115.1,311.13,-47.765,-0.899,1.885,47.81
193.7,115.1,311.13,-47.784,-0.906,1.878,47.825
172.37,125.77,311.13,-47.821,-0.911,1.833,47.868
183.03,125.77,311.13,-47.792,-0.901,1.853,47.835
193.7,125.77,311.13,-47.766,-0.893,1.862,47.807
204.37,125.77,311.13,-47.754,-0.89,1.876,47.795
215.03,125.77,311.13,-47.737,-0.885,1.89,47.782
225.7,125.77,311.13,-47.725,-0.887,1.897,47.771
236.37,125.77,311.13,-47.715,-0.882,1.905,47.765
247.03,125.77,311.13,-47.71,-0.877,1.911,47.759
257.7,125.77,311.13,-47.714,-0.869,1.93,47.759
268.37,125.77,311.13,-47.711,-0.871,1.925,47.758
279.03,125.77,311.13,-47.719,-0.863,1.932,47.764
289.7,125.77,311.13,-47.724,-0.858,1.936,47.769
300.37,125.77,311.13,-47.738,-0.844,1.936,47.785
311.03,125.77,311.13,-47.749,-0.841,1.943,47.796
321.7,136.43,311.13,-47.761,-0.838,1.966,47.805
311.03,136.43,311.13,-47.743,-0.838,1.968,47.791
300.37,136.43,311.13,-47.731,-0.846,1.959,47.775
289.7,136.43,311.13,-47.725,-0.846,1.955,47.77
279.03,136.43,311.13,-47.709,-0.849,1.951,47.758
268.37,136.43,311.13,-47.707,-0.854,1.941,47.757
257.7,136.43,311.13,-47.705,-0.862,1.94,47.752
247.03,136.43,311.13,-47.706,-0.867,1.925,47.75
236.37,136.43,311.13,-47.708,-0.87,1.912,47.753
225.7,136.43,311.13,-47.717,-0.867,1.905,47.765
215.03,136.43,311.13,-47.722,-0.873,1.889,47.767
204.37,136.43,311.13,-47.741,-0.877,1.873,47.785
193.7,136.43,311.13,-47.757,-0.875,1.863,47.801
183.03,136.43,311.13,-47.78,-0.884,1.85,47.824
183.03,147.1,311.13,-47.759,-0.874,1.843,47.801
193.7,147.1,311.13,-47.74,-0.869,1.86,47.782
204.37,147.1,311.13,-47.728,-0.866,1.873,47.771
215.03,147.1,311.13,-47.715,-0.865,1.895,47.758
225.7,147.1,311.13,-47.7,-0.869,1.9,47.746
236.37,147.1,311.13,-47.705,-0.865,1.919,47.751
247.03,147.1,311.13,-47.695,-0.857,1.928,47.743
257.7,147.1,311.13,-47.699,-0.853,1.938,47.748
268.37,147.1,311.13,-47.699,-0.855,1.948,47.749
279.03,147.1,311.13,-47.706,-0.846,1.957,47.753
289.7,147.1,311.13,-47.712,-0.842,1.964,47.76
300.37,147.1,311.13,-47.723,-0.835,1.976,47.772
311.03,157.77,311.13,-47.732,-0.829,2.004,47.784
300.37,157.77,311.13,-47.723,-0.829,2.006,47.777
289.7,157.77,311.13,-47.704,-0.833,1.989,47.756
279.03,157.77,311.13,-47.689,-0.834,1.982,47.737
268.37,157.77,311.13,-47.689,-0.839,1.964,47.736
257.7,157.77,311.13,-47.682,-0.849,1.953,47.732
247.03,157.77,311.13,-47.676,-0.852,1.939,47.724
236.37,157.77,311.13,-47.686,-0.852,1.927,47.731
225.7,157.77,311.13,-47.697,-0.847,1.913,47.743
215.03,157.77,311.13,-47.693,-0.85,1.895,47.739
204.37,157.77,311.13,-47.704,-0.856,1.88,47.751
193.7,157.77,311.13,-47.727,-0.857,1.867,47.772
183.03,168.43,311.13,-47.733,-0.842,1.844,47.775
193.7,168.43,311.13,-47.71,-0.85,1.859,47.75
204.37,168.43,311.13,-47.691,-0.85,1.88,47.734
215.03,168.43,311.13,-47.677,-0.847,1.895,47.725
225.7,168.43,311.13,-47.674,-0.848,1.914,47.72
236.37,168.43,311.13,-47.672,-0.849,1.933,47.719
247.03,168.43,311.13,-47.668,-0.843,1.949,47.713
257.7,168.43,311.13,-47.675,-0.84,1.969,47.72
268.37,168.43,311.13,-47.677,-0.84,1.976,47.722
279.03,168.43,311.13,-47.686,-0.838,1.994,47.732
289.7,168.43,311.13,-47.697,-0.84,2.015,47.747
300.37,168.43,311.13,-47.709,-0.832,2.021,47.759
300.37,179.1,311.13,-47.696,-0.835,2.054,47.749
289.7,179.1,311.13,-47.677,-0.834,2.041,47.726
279.03,179.1,311.13,-47.664,-0.835,2.02,47.713
268.37,179.1,311.13,-47.656,-0.838,2.003,47.707
257.7,179.1,311.13,-47.652,-0.842,1.979,47.703
247.03,179.1,311.13,-47.653,-0.843,1.96,47.701
236.37,179.1,311.13,-47.651,-0.843,1.941,47.698
225.7,179.1,311.13,-47.657,-0.84,1.922,47.699
215.03,179.1,311.13,-47.661,-0.842,1.903,47.707
204.37,179.1,311.13,-47.676,-0.836,1.882,47.718
204.37,189.77,311.13,-47.652,-0.831,1.889,47.697
215.03,189.77,311.13,-47.644,-0.839,1.908,47.689
225.7,189.77,311.13,-47.629,-0.834,1.935,47.677
236.37,189.77,311.13,-47.631,-0.844,1.949,47.677
247.03,189.77,311.13,-47.632,-0.841,1.975,47.681
257.7,189.77,311.13,-47.633,-0.842,1.991,47.684
268.37,189.77,311.13,-47.638,-0.841,2.015,47.685
279.03,189.77,311.13,-47.642,-0.844,2.037,47.693
257.7,200.43,311.13,-47.608,-0.847,2.007,47.662
247.03,200.43,311.13,-47.61,-0.847,1.99,47.659
268.37,200.43,321.8,-47.612,-0.838,2.037,47.662
257.7,200.43,321.8,-47.611,-0.833,2.005,47.66
247.03,200.43,321.8,-47.606,-0.83,1.985,47.656
236.37,200.43,321.8,-47.611,-0.825,1.96,47.657
204.37,189.77,321.8,-47.652,-0.816,1.878,47.696
215.03,189.77,321.8,-47.642,-0.82,1.91,47.688
225.7,189.77,321.8,-47.637,-0.823,1.928,47.683
236.37,189.77,321.8,-47.629,-0.832,1.949,47.679
247.03,189.77,321.8,-47.635,-0.833,1.973,47.683
257.7,189.77,321.8,-47.633,-0.831,1.993,47.684
268.37,189.77,321.8,-47.641,-0.832,2.021,47.694
279.03,189.77,321.8,-47.652,-0.828,2.042,47.705
300.37,179.1,321.8,-47.705,-0.819,2.056,47.759
289.7,179.1,321.8,-47.685,-0.823,2.041,47.737
279.03,179.1,321.8,-47.668,-0.828,2.024,47.718
268.37,179.1,321.8,-47.663,-0.835,1.998,47.713
257.7,179.1,321.8,-47.656,-0.828,1.983,47.7
247.03,179.1,321.8,-47.65,-0.838,1.959,47.696
236.37,179.1,321.8,-47.65,-0.83,1.937,47.696
225.7,179.1,321.8,-47.655,-0.838,1.917,47.7
215.03,179.1,321.8,-47.662,-0.825,1.896,47.706
204.37,179.1,321.8,-47.677,-0.821,1.878,47.72
193.7,168.43,321.8,-47.705,-0.828,1.851,47.748
204.37,168.43,321.8,-47.694,-0.838,1.876,47.736
215.03,168.43,321.8,-47.685,-0.834,1.893,47.729
225.7,168.43,321.8,-47.67,-0.836,1.912,47.72
236.37,168.43,321.8,-47.669,-0.839,1.922,47.719
247.03,168.43,321.8,-47.673,-0.839,1.945,47.72
257.7,168.43,321.8,-47.669,-0.831,1.959,47.72
268.37,168.43,321.8,-47.68,-0.83,1.975,47.728
279.03,168.43,321.8,-47.69,-0.827,1.996,47.741
289.7,168.43,321.8,-47.702,-0.828,2.008,47.752
311.03,157.77,321.8,-47.741,-0.821,2.005,47.791
300.37,157.77,321.8,-47.727,-0.822,1.996,47.774
289.7,157.77,321.8,-47.717,-0.827,1.983,47.765
279.03,157.77,321.8,-47.702,-0.829,1.975,47.754
268.37,157.77,321.8,-47.69,-0.834,1.959,47.742
257.7,157.77,321.8,-47.686,-0.838,1.948,47.732
247.03,157.77,321.8,-47.687,-0.844,1.935,47.734
236.37,157.77,321.8,-47.692,-0.843,1.916,47.738
225.7,157.77,321.8,-47.689,-0.843,1.9,47.735
215.03,157.77,321.8,-47.702,-0.835,1.885,47.744
204.37,157.77,321.8,-47.711,-0.844,1.872,47.755
193.7,157.77,321.8,-47.727,-0.838,1.849,47.765
183.03,147.1,321.8,-47.759,-0.849,1.833,47.803
193.7,147.1,321.8,-47.742,-0.848,1.846,47.783
204.37,147.1,321.8,-47.725,-0.853,1.863,47.773
215.03,147.1,321.8,-47.722,-0.854,1.878,47.766
225.7,147.1,321.8,-47.704,-0.855,1.898,47.751
236.37,147.1,321.8,-47.701,-0.852,1.908,47.747
247.03,147.1,321.8,-47.698,-0.854,1.924,47.745
257.7,147.1,321.8,-47.7,-0.845,1.936,47.743
268.37,147.1,321.8,-47.707,-0.846,1.944,47.752
279.03,147.1,321.8,-47.714,-0.836,1.954,47.762
289.7,147.1,321.8,-47.725,-0.83,1.961,47.773
300.37,147.1,321.8,-47.738,-0.833,1.973,47.785
311.03,136.43,321.8,-47.751,-0.829,1.959,47.801
300.37,136.43,321.8,-47.74,-0.832,1.959,47.787
289.7,136.43,321.8,-47.726,-0.841,1.949,47.776
279.03,136.43,321.8,-47.72,-0.843,1.942,47.767
268.37,136.43,321.8,-47.713,-0.849,1.929,47.763
257.7,136.43,321.8,-47.707,-0.857,1.924,47.757
247.03,136.43,321.8,-47.71,-0.858,1.919,47.754
236.37,136.43,321.8,-47.717,-0.862,1.903,47.762
225.7,136.43,321.8,-47.725,-0.861,1.897,47.772
215.03,136.43,321.8,-47.728,-0.866,1.886,47.775
204.37,136.43,321.8,-47.746,-0.87,1.862,47.789
193.7,136.43,321.8,-47.758,-0.863,1.853,47.802
183.03,125.77,321.8,-47.802,-0.877,1.836,47.841
193.7,125.77,321.8,-47.769,-0.877,1.855,47.809
204.37,125.77,321.8,-47.752,-0.881,1.865,47.798
215.03,125.77,321.8,-47.742,-0.882,1.877,47.787
225.7,125.77,321.8,-47.727,-0.873,1.888,47.773
236.37,125.77,321.8,-47.722,-0.868,1.897,47.77
247.03,125.77,321.8,-47.722,-0.872,1.903,47.77
257.7,125.77,321.8,-47.718,-0.865,1.914,47.764
268.37,125.77,321.8,-47.718,-0.856,1.917,47.764
279.03,125.77,321.8,-47.725,-0.852,1.921,47.775
289.7,125.77,321.8,-47.737,-0.845,1.926,47.783
300.37,125.77,321.8,-47.74,-0.845,1.933,47.786
300.37,115.1,321.8,-47.745,-0.852,1.923,47.789
289.7,115.1,321.8,-47.734,-0.853,1.92,47.78
279.03,115.1,321.8,-47.727,-0.867,1.922,47.774
268.37,115.1,321.8,-47.723,-0.873,1.917,47.769
257.7,115.1,321.8,-47.722,-0.883,1.907,47.768
247.03,115.1,321.8,-47.723,-0.886,1.903,47.77
236.37,115.1,321.8,-47.731,-0.889,1.896,47.774
225.7,115.1,321.8,-47.734,-0.887,1.89,47.781
215.03,115.1,321.8,-47.748,-0.886,1.881,47.793
204.37,115.1,321.8,-47.766,-0.893,1.87,47.809
193.7,104.43,321.8,-47.801,-0.914,1.874,47.848
204.37,104.43,321.8,-47.77,-0.902,1.877,47.815
215.03,104.43,321.8,-47.754,-0.893,1.885,47.798
225.7,104.43,321.8,-47.743,-0.902,1.888,47.786
236.37,104.43,321.8,-47.731,-0.894,1.903,47.781
247.03,104.43,321.8,-47.73,-0.891,1.899,47.773
257.7,104.43,321.8,-47.723,-0.89,1.9,47.772
268.37,104.43,321.8,-47.73,-0.88,1.899,47.775
279.03,104.43,321.8,-47.729,-0.871,1.906,47.777
289.7,104.43,321.8,-47.743,-0.869,1.908,47.792
289.7,93.77,321.8,-47.74,-0.874,1.906,47.783
279.03,93.77,321.8,-47.736,-0.884,1.899,47.782
268.37,93.77,321.8,-47.727,-0.883,1.906,47.773
257.7,93.77,321.8,-47.727,-0.891,1.9,47.774
247.03,93.77,321.8,-47.726,-0.901,1.904,47.774
236.37,93.77,321.8,-47.738,-0.904,1.897,47.782
225.7,93.77,321.8,-47.747,-0.905,1.899,47.792
215.03,93.77,321.8,-47.763,-0.906,1.898,47.808
225.7,83.1,321.8,-47.748,-0.91,1.91,47.794
236.37,83.1,321.8,-47.738,-0.912,1.905,47.782
247.03,83.1,321.8,-47.727,-0.913,1.906,47.773
257.7,83.1,321.8,-47.726,-0.909,1.902,47.772
225.7,83.1,332.47,-47.748,-0.913,1.896,47.795
236.37,83.1,332.47,-47.735,-0.91,1.895,47.781
247.03,83.1,332.47,-47.728,-0.911,1.889,47.776
257.7,83.1,332.47,-47.735,-0.908,1.882,47.779
289.7,93.77,332.47,-47.747,-0.877,1.889,47.793
279.03,93.77,332.47,-47.744,-0.887,1.888,47.788
268.37,93.77,332.47,-47.738,-0.884,1.882,47.779
257.7,93.77,332.47,-47.729,-0.892,1.891,47.777
247.03,93.77,332.47,-47.736,-0.903,1.886,47.782
236.37,93.77,332.47,-47.74,-0.903,1.883,47.785
225.7,93.77,332.47,-47.75,-0.9,1.886,47.796
215.03,93.77,332.47,-47.764,-0.904,1.881,47.809
204.37,104.43,332.47,-47.776,-0.893,1.859,47.819
215.03,104.43,332.47,-47.76,-0.891,1.87,47.802
225.7,104.43,332.47,-47.748,-0.892,1.877,47.793
236.37,104.43,332.47,-47.736,-0.89,1.877,47.781
247.03,104.43,332.47,-47.737,-0.891,1.882,47.779
257.7,104.43,332.47,-47.732,-0.887,1.885,47.779
268.37,104.43,332.47,-47.734,-0.878,1.885,47.781
279.03,104.43,332.47,-47.745,-0.879,1.887,47.789
300.37,115.1,332.47,-47.752,-0.849,1.91,47.798
289.7,115.1,332.47,-47.743,-0.858,1.905,47.789
279.03,115.1,332.47,-47.739,-0.86,1.902,47.784
268.37,115.1,332.47,-47.739,-0.865,1.892,47.784
257.7,115.1,332.47,-47.728,-0.875,1.889,47.776
247.03,115.1,332.47,-47.734,-0.878,1.883,47.778
236.37,115.1,332.47,-47.73,-0.882,1.879,47.778
225.7,115.1,332.47,-47.741,-0.876,1.874,47.786
215.03,115.1,332.47,-47.752,-0.88,1.861,47.801
204.37,115.1,332.47,-47.771,-0.879,1.851,47.815
193.7,125.77,332.47,-47.771,-0.866,1.826,47.814
204.37,125.77,332.47,-47.759,-0.866,1.841,47.802
215.03,125.77,332.47,-47.741,-0.87,1.857,47.786
225.7,125.77,332.47,-47.737,-0.873,1.875,47.777
236.37,125.77,332.47,-47.727,-0.871,1.881,47.773
247.03,125.77,332.47,-47.726,-0.867,1.886,47.771
257.7,125.77,332.47,-47.73,-0.863,1.895,47.771
268.37,125.77,332.47,-47.723,-0.854,1.9,47.769
279.03,125.77,332.47,-47.731,-0.854,1.912,47.777
289.7,125.77,332.47,-47.752,-0.848,1.917,47.794
300.37,136.43,332.47,-47.75,-0.831,1.932,47.794
289.7,136.43,332.47,-47.734,-0.838,1.925,47.784
279.03,136.43,332.47,-47.723,-0.842,1.919,47.769
268.37,136.43,332.47,-47.714,-0.847,1.916,47.762
257.7,136.43,332.47,-47.723,-0.849,1.911,47.765
247.03,136.43,332.47,-47.716,-0.855,1.89,47.76
236.37,136.43,332.47,-47.721,-0.854,1.885,47.768
225.7,136.43,332.47,-47.727,-0.851,1.872,47.773
215.03,136.43,332.47,-47.73,-0.855,1.858,47.776
204.37,136.43,332.47,-47.748,-0.851,1.847,47.793
193.7,147.1,332.47,-47.742,-0.831,1.829,47.783
204.37,147.1,332.47,-47.728,-0.841,1.847,47.771
215.03,147.1,332.47,-47.717,-0.843,1.862,47.761
225.7,147.1,332.47,-47.711,-0.845,1.881,47.755
236.37,147.1,332.47,-47.706,-0.837,1.883,47.751
247.03,147.1,332.47,-47.704,-0.845,1.906,47.752
257.7,147.1,332.47,-47.707,-0.839,1.917,47.754
268.37,147.1,332.47,-47.713,-0.836,1.929,47.757
279.03,147.1,332.47,-47.721,-0.832,1.939,47.768
289.7,147.1,332.47,-47.733,-0.824,1.946,47.78
289.7,157.77,332.47,-47.719,-0.823,1.972,47.766
279.03,157.77,332.47,-47.712,-0.824,1.96,47.762
268.37,157.77,332.47,-47.704,-0.824,1.948,47.753
257.7,157.77,332.47,-47.696,-0.831,1.934,47.744
247.03,157.77,332.47,-47.693,-0.832,1.915,47.739
236.37,157.77,332.47,-47.692,-0.833,1.903,47.738
225.7,157.77,332.47,-47.692,-0.83,1.888,47.738
215.03,157.77,332.47,-47.702,-0.832,1.867,47.744
204.37,168.43,332.47,-47.692,-0.82,1.865,47.734
215.03,168.43,332.47,-47.677,-0.823,1.874,47.721
225.7,168.43,332.47,-47.675,-0.827,1.893,47.72
236.37,168.43,332.47,-47.674,-0.824,1.915,47.72
247.03,168.43,332.47,-47.673,-0.83,1.933,47.721
257.7,168.43,332.47,-47.685,-0.824,1.955,47.732
268.37,168.43,332.47,-47.688,-0.817,1.966,47.74
279.03,168.43,332.47,-47.7,-0.813,1.988,47.752
268.37,179.1,332.47,-47.666,-0.818,1.995,47.711
257.7,179.1,332.47,-47.664,-0.819,1.977,47.712
247.03,179.1,332.47,-47.663,-0.82,1.95,47.709
236.37,179.1,332.47,-47.654,-0.823,1.926,47.702
257.7,179.1,343.13,-47.671,-0.806,1.975,47.719
247.03,179.1,343.13,-47.661,-0.813,1.949,47.71
215.03,168.43,343.13,-47.681,-0.81,1.877,47.726
225.7,168.43,343.13,-47.676,-0.809,1.891,47.721
236.37,168.43,343.13,-47.677,-0.811,1.912,47.723
247.03,168.43,343.13,-47.681,-0.82,1.933,47.726
257.7,168.43,343.13,-47.689,-0.811,1.959,47.736
268.37,168.43,343.13,-47.696,-0.809,1.97,47.743
279.03,157.77,343.13,-47.718,-0.807,1.949,47.767
268.37,157.77,343.13,-47.71,-0.812,1.947,47.756
257.7,157.77,343.13,-47.7,-0.818,1.932,47.747
247.03,157.77,343.13,-47.699,-0.819,1.91,47.745
236.37,157.77,343.13,-47.695,-0.824,1.895,47.739
225.7,157.77,343.13,-47.701,-0.819,1.88,47.743
204.37,147.1,343.13,-47.728,-0.825,1.837,47.768
215.03,147.1,343.13,-47.716,-0.828,1.86,47.761
225.7,147.1,343.13,-47.709,-0.838,1.867,47.755
236.37,147.1,343.13,-47.709,-0.836,1.887,47.754
247.03,147.1,343.13,-47.712,-0.833,1.897,47.755
257.7,147.1,343.13,-47.716,-0.833,1.912,47.762
268.37,147.1,343.13,-47.718,-0.825,1.923,47.768
279.03,147.1,343.13,-47.731,-0.825,1.928,47.775
289.7,136.43,343.13,-47.755,-0.833,1.919,47.797
279.03,136.43,343.13,-47.738,-0.832,1.911,47.782
268.37,136.43,343.13,-47.73,-0.837,1.91,47.776
257.7,136.43,343.13,-47.723,-0.843,1.902,47.768
247.03,136.43,343.13,-47.72,-0.85,1.888,47.763
236.37,136.43,343.13,-47.719,-0.851,1.878,47.763
225.7,136.43,343.13,-47.726,-0.848,1.866,47.773
215.03,136.43,343.13,-47.733,-0.842,1.85,47.777
215.03,125.77,343.13,-47.747,-0.862,1.855,47.793
225.7,125.77,343.13,-47.734,-0.862,1.858,47.778
236.37,125.77,343.13,-47.728,-0.868,1.869,47.772
247.03,125.77,343.13,-47.731,-0.861,1.878,47.779
257.7,125.77,343.13,-47.729,-0.857,1.888,47.776
268.37,125.77,343.13,-47.737,-0.853,1.892,47.787
279.03,115.1,343.13,-47.747,-0.863,1.89,47.789
268.37,115.1,343.13,-47.742,-0.867,1.884,47.787
257.7,115.1,343.13,-47.737,-0.869,1.884,47.785
247.03,115.1,343.13,-47.738,-0.876,1.877,47.78
236.37,115.1,343.13,-47.738,-0.875,1.872,47.782
225.7,115.1,343.13,-47.747,-0.877,1.867,47.791
236.37,104.43,343.13,-47.741,-0.889,1.876,47.785
