# COSI2 B0 scan
# time 2024-05-23 10:02:34.516565
# MAGNET CENTER IN LAB: x 241.700 mm, y 131.100 mm, z 273.800 mm
# MAGNET AXES WRT LAB: alpha -90.00 deg, beta -90.00 deg, gamma 0.00 deg
# path: /home/cosi/cosi-measure/Software/COSI2/data/240522/path_with_magnet_80mm_8pts
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT|,B0_z[mT],B0_abs[mT]
268.370,125.770,268.470,-47.6810,-0.8990,1.9580,47.7300
279.030,125.770,268.470,-47.6820,-0.8890,1.9640,47.7270
289.700,125.770,268.470,-47.6830,-0.8770,1.9640,47.7330
300.370,125.770,268.470,-47.6930,-0.8700,1.9660,47.7390
311.030,125.770,268.470,-47.6990,-0.8600,1.9610,47.7490
321.700,136.430,268.470,-47.7070,-0.8490,1.9660,47.7550
311.030,136.430,268.470,-47.7260,-0.8390,1.9760,47.7790
300.370,136.430,268.470,-47.7100,-0.8470,1.9790,47.7570
289.700,136.430,268.470,-47.7030,-0.8520,1.9810,47.7510
279.030,136.430,268.470,-47.6880,-0.8600,1.9830,47.7390
268.370,136.430,268.470,-47.6820,-0.8690,1.9800,47.7300
257.700,136.430,268.470,-47.6760,-0.8810,1.9730,47.7210
247.030,136.430,268.470,-47.6750,-0.8870,1.9630,47.7280
236.370,136.430,268.470,-47.6740,-0.8980,1.9570,47.7270
225.700,136.430,268.470,-47.6790,-0.9050,1.9510,47.7290
215.030,136.430,268.470,-47.6920,-0.9110,1.9420,47.7420
204.370,136.430,268.470,-47.6970,-0.9270,1.9370,47.7450
193.700,136.430,268.470,-47.7130,-0.9290,1.9240,47.7590
183.030,136.430,268.470,-47.7260,-0.9370,1.9140,47.7730
172.370,147.100,268.470,-47.7410,-0.9560,1.9020,47.7880
183.030,147.100,268.470,-47.7470,-0.9590,1.8830,47.7930
193.700,147.100,268.470,-47.7260,-0.9390,1.8960,47.7720
204.370,147.100,268.470,-47.7120,-0.9330,1.9140,47.7610
215.030,147.100,268.470,-47.6980,-0.9230,1.9230,47.7460
225.700,147.100,268.470,-47.6860,-0.9080,1.9320,47.7290
236.370,147.100,268.470,-47.6790,-0.9060,1.9400,47.7250
247.030,147.100,268.470,-47.6770,-0.8970,1.9470,47.7250
257.700,147.100,268.470,-47.6720,-0.8890,1.9610,47.7200
268.370,147.100,268.470,-47.6710,-0.8810,1.9670,47.7200
279.030,147.100,268.470,-47.6740,-0.8700,1.9780,47.7230
289.700,147.100,268.470,-47.6790,-0.8690,1.9850,47.7270
300.370,147.100,268.470,-47.6860,-0.8630,1.9960,47.7400
311.030,147.100,268.470,-47.6950,-0.8570,1.9890,47.7440
321.700,157.770,268.470,-47.7110,-0.8480,1.9930,47.7600
311.030,157.770,268.470,-47.7330,-0.8370,2.0230,47.7840
300.370,157.770,268.470,-47.7090,-0.8460,2.0200,47.7630
289.700,157.770,268.470,-47.6910,-0.8540,2.0120,47.7410
279.030,157.770,268.470,-47.6780,-0.8560,2.0100,47.7250
268.370,157.770,268.470,-47.6680,-0.8650,1.9960,47.7170
257.700,157.770,268.470,-47.6640,-0.8700,1.9860,47.7130
247.030,157.770,268.470,-47.6580,-0.8820,1.9790,47.7070
236.370,157.770,268.470,-47.6620,-0.8900,1.9670,47.7110
225.700,157.770,268.470,-47.6640,-0.8930,1.9560,47.7110
215.030,157.770,268.470,-47.6710,-0.8970,1.9420,47.7200
204.370,157.770,268.470,-47.6760,-0.9040,1.9310,47.7230
193.700,157.770,268.470,-47.6910,-0.9090,1.9200,47.7360
183.030,157.770,268.470,-47.7010,-0.9190,1.9060,47.7480
172.370,168.430,268.470,-47.7170,-0.9330,1.8920,47.7610
183.030,168.430,268.470,-47.7240,-0.9320,1.8760,47.7680
193.700,168.430,268.470,-47.7080,-0.9200,1.8900,47.7540
204.370,168.430,268.470,-47.6860,-0.9110,1.9000,47.7320
215.030,168.430,268.470,-47.6780,-0.9040,1.9130,47.7250
225.700,168.430,268.470,-47.6600,-0.9000,1.9300,47.7070
236.370,168.430,268.470,-47.6570,-0.8900,1.9500,47.7090
247.030,168.430,268.470,-47.6450,-0.8850,1.9550,47.6940
257.700,168.430,268.470,-47.6480,-0.8860,1.9720,47.6990
268.370,168.430,268.470,-47.6530,-0.8710,1.9840,47.6990
279.030,168.430,268.470,-47.6540,-0.8760,1.9980,47.7040
289.700,168.430,268.470,-47.6580,-0.8670,2.0040,47.7080
300.370,168.430,268.470,-47.6700,-0.8550,2.0240,47.7200
311.030,168.430,268.470,-47.6810,-0.8510,2.0270,47.7330
311.030,179.100,268.470,-47.7020,-0.8470,2.0380,47.7530
300.370,179.100,268.470,-47.6980,-0.8410,2.0660,47.7450
289.700,179.100,268.470,-47.6740,-0.8540,2.0530,47.7260
279.030,179.100,268.470,-47.6530,-0.8620,2.0380,47.7050
268.370,179.100,268.470,-47.6420,-0.8630,2.0230,47.6960
257.700,179.100,268.470,-47.6350,-0.8700,2.0090,47.6850
247.030,179.100,268.470,-47.6380,-0.8700,1.9920,47.6870
236.370,179.100,268.470,-47.6380,-0.8750,1.9780,47.6850
225.700,179.100,268.470,-47.6350,-0.8830,1.9650,47.6840
215.030,179.100,268.470,-47.6440,-0.8830,1.9490,47.6910
204.370,179.100,268.470,-47.6540,-0.8910,1.9370,47.7020
193.700,179.100,268.470,-47.6620,-0.8970,1.9170,47.7060
193.700,189.770,268.470,-47.6740,-0.9010,1.9020,47.7200
204.370,189.770,268.470,-47.6600,-0.8970,1.9000,47.7060
215.030,189.770,268.470,-47.6410,-0.8970,1.9190,47.6880
225.700,189.770,268.470,-47.6310,-0.8910,1.9320,47.6810
236.370,189.770,268.470,-47.6280,-0.8840,1.9500,47.6760
247.030,189.770,268.470,-47.6260,-0.8790,1.9670,47.6730
257.700,189.770,268.470,-47.6170,-0.8800,1.9790,47.6680
268.370,189.770,268.470,-47.6200,-0.8730,1.9990,47.6700
279.030,189.770,268.470,-47.6230,-0.8670,2.0150,47.6710
289.700,189.770,268.470,-47.6350,-0.8650,2.0390,47.6770
289.700,200.430,268.470,-47.6410,-0.8520,2.0460,47.6930
279.030,200.430,268.470,-47.6180,-0.8600,2.0630,47.6710
268.370,200.430,268.470,-47.6150,-0.8630,2.0460,47.6660
257.700,200.430,268.470,-47.6090,-0.8670,2.0260,47.6600
247.030,200.430,268.470,-47.6030,-0.8700,2.0140,47.6540
236.370,200.430,268.470,-47.6060,-0.8740,1.9910,47.6600
225.700,200.430,268.470,-47.6060,-0.8760,1.9740,47.6540
215.030,200.430,268.470,-47.6070,-0.8770,1.9600,47.6580
204.370,211.100,279.130,-47.6180,-0.8770,1.9400,47.6650
215.030,211.100,279.130,-47.6130,-0.8710,1.9190,47.6610
225.700,211.100,279.130,-47.6030,-0.8700,1.9310,47.6510
236.370,211.100,279.130,-47.6010,-0.8690,1.9560,47.6500
247.030,211.100,279.130,-47.5900,-0.8660,1.9740,47.6390
257.700,211.100,279.130,-47.5880,-0.8650,1.9990,47.6380
268.370,211.100,279.130,-47.5850,-0.8650,2.0120,47.6360
279.030,211.100,279.130,-47.5900,-0.8630,2.0350,47.6420
300.370,200.430,279.130,-47.5970,-0.8650,2.0470,47.6510
289.700,200.430,279.130,-47.6350,-0.8600,2.0970,47.6890
279.030,200.430,279.130,-47.6270,-0.8580,2.0740,47.6800
268.370,200.430,279.130,-47.6190,-0.8580,2.0480,47.6690
257.700,200.430,279.130,-47.6090,-0.8570,2.0320,47.6640
247.030,200.430,279.130,-47.6120,-0.8630,2.0110,47.6610
236.370,200.430,279.130,-47.6090,-0.8630,1.9930,47.6580
225.700,200.430,279.130,-47.6130,-0.8670,1.9710,47.6610
215.030,200.430,279.130,-47.6140,-0.8670,1.9500,47.6640
204.370,200.430,279.130,-47.6220,-0.8730,1.9390,47.6670
183.030,189.770,279.130,-47.6340,-0.8700,1.9160,47.6800
193.700,189.770,279.130,-47.6820,-0.8860,1.8750,47.7280
204.370,189.770,279.130,-47.6650,-0.8830,1.8870,47.7090
215.030,189.770,279.130,-47.6520,-0.8850,1.9140,47.6990
225.700,189.770,279.130,-47.6370,-0.8750,1.9320,47.6840
236.370,189.770,279.130,-47.6360,-0.8770,1.9550,47.6840
247.030,189.770,279.130,-47.6310,-0.8720,1.9660,47.6780
257.700,189.770,279.130,-47.6270,-0.8650,1.9830,47.6760
268.370,189.770,279.130,-47.6260,-0.8650,1.9950,47.6760
279.030,189.770,279.130,-47.6290,-0.8590,2.0140,47.6830
289.700,189.770,279.130,-47.6330,-0.8580,2.0380,47.6830
300.370,189.770,279.130,-47.6480,-0.8490,2.0550,47.7000
321.700,179.100,279.130,-47.6580,-0.8520,2.0740,47.7130
311.030,179.100,279.130,-47.7300,-0.8400,2.0810,47.7870
300.370,179.100,279.130,-47.6990,-0.8480,2.0720,47.7530
289.700,179.100,279.130,-47.6830,-0.8530,2.0590,47.7320
279.030,179.100,279.130,-47.6640,-0.8520,2.0440,47.7160
268.370,179.100,279.130,-47.6530,-0.8560,2.0260,47.7050
257.700,179.100,279.130,-47.6520,-0.8600,2.0100,47.7000
247.030,179.100,279.130,-47.6460,-0.8620,1.9900,47.6930
236.370,179.100,279.130,-47.6500,-0.8700,1.9750,47.6990
225.700,179.100,279.130,-47.6470,-0.8740,1.9680,47.6930
215.030,179.100,279.130,-47.6490,-0.8790,1.9440,47.6960
204.370,179.100,279.130,-47.6520,-0.8720,1.9290,47.7010
193.700,179.100,279.130,-47.6610,-0.8890,1.9140,47.7070
183.030,179.100,279.130,-47.6820,-0.8860,1.8960,47.7270
172.370,168.430,279.130,-47.7030,-0.8950,1.8790,47.7460
183.030,168.430,279.130,-47.7330,-0.9170,1.8670,47.7720
193.700,168.430,279.130,-47.7170,-0.9010,1.8800,47.7630
204.370,168.430,279.130,-47.7010,-0.8970,1.8970,47.7460
215.030,168.430,279.130,-47.6850,-0.8930,1.9140,47.7320
225.700,168.430,279.130,-47.6680,-0.8870,1.9300,47.7140
236.370,168.430,279.130,-47.6640,-0.8830,1.9420,47.7090
247.030,168.430,279.130,-47.6580,-0.8790,1.9510,47.7030
257.700,168.430,279.130,-47.6520,-0.8730,1.9740,47.7010
268.370,168.430,279.130,-47.6580,-0.8670,1.9840,47.7060
279.030,168.430,279.130,-47.6560,-0.8620,1.9960,47.7070
289.700,168.430,279.130,-47.6670,-0.8590,2.0060,47.7220
300.370,168.430,279.130,-47.6800,-0.8520,2.0220,47.7310
311.030,168.430,279.130,-47.6980,-0.8470,2.0300,47.7530
321.700,157.770,279.130,-47.7130,-0.8390,2.0390,47.7650
311.030,157.770,279.130,-47.7440,-0.8390,2.0230,47.7950
300.370,157.770,279.130,-47.7200,-0.8420,2.0160,47.7700
289.700,157.770,279.130,-47.7040,-0.8450,2.0180,47.7550
279.030,157.770,279.130,-47.6860,-0.8590,2.0070,47.7380
268.370,157.770,279.130,-47.6760,-0.8600,1.9960,47.7290
257.700,157.770,279.130,-47.6710,-0.8680,1.9890,47.7200
247.030,157.770,279.130,-47.6650,-0.8730,1.9770,47.7140
236.370,157.770,279.130,-47.6710,-0.8750,1.9620,47.7200
225.700,157.770,279.130,-47.6670,-0.8850,1.9510,47.7190
215.030,157.770,279.130,-47.6750,-0.8830,1.9370,47.7230
204.370,157.770,279.130,-47.6880,-0.8900,1.9230,47.7310
193.700,157.770,279.130,-47.6980,-0.8970,1.9080,47.7450
183.030,157.770,279.130,-47.7090,-0.9050,1.9000,47.7570
172.370,147.100,279.130,-47.7280,-0.9170,1.8800,47.7740
183.030,147.100,279.130,-47.7580,-0.9390,1.8760,47.8070
193.700,147.100,279.130,-47.7440,-0.9310,1.8830,47.7900
204.370,147.100,279.130,-47.7200,-0.9160,1.9020,47.7670
215.030,147.100,279.130,-47.7070,-0.9100,1.9110,47.7540
225.700,147.100,279.130,-47.6990,-0.8960,1.9280,47.7490
236.370,147.100,279.130,-47.6890,-0.8940,1.9370,47.7380
247.030,147.100,279.130,-47.6850,-0.8910,1.9480,47.7330
257.700,147.100,279.130,-47.6760,-0.8860,1.9530,47.7250
268.370,147.100,279.130,-47.6840,-0.8790,1.9640,47.7290
279.030,147.100,279.130,-47.6820,-0.8720,1.9770,47.7310
289.700,147.100,279.130,-47.6890,-0.8600,1.9820,47.7390
300.370,147.100,279.130,-47.6960,-0.8550,1.9890,47.7460
311.030,147.100,279.130,-47.7080,-0.8470,1.9960,47.7570
321.700,136.430,279.130,-47.7230,-0.8410,1.9950,47.7710
311.030,136.430,279.130,-47.7380,-0.8380,1.9740,47.7910
300.370,136.430,279.130,-47.7230,-0.8400,1.9770,47.7710
289.700,136.430,279.130,-47.7080,-0.8520,1.9780,47.7540
279.030,136.430,279.130,-47.6970,-0.8650,1.9770,47.7440
268.370,136.430,279.130,-47.6960,-0.8680,1.9730,47.7430
257.700,136.430,279.130,-47.6890,-0.8770,1.9640,47.7380
247.030,136.430,279.130,-47.6780,-0.8850,1.9580,47.7270
236.370,136.430,279.130,-47.6890,-0.8900,1.9510,47.7340
225.700,136.430,279.130,-47.6910,-0.8920,1.9440,47.7350
215.030,136.430,279.130,-47.6960,-0.9040,1.9360,47.7440
204.370,136.430,279.130,-47.7140,-0.9070,1.9260,47.7590
193.700,136.430,279.130,-47.7230,-0.9210,1.9170,47.7710
183.030,136.430,279.130,-47.7360,-0.9260,1.9020,47.7820
172.370,125.770,279.130,-47.7550,-0.9360,1.8940,47.8010
183.030,125.770,279.130,-47.7850,-0.9650,1.8880,47.8320
193.700,125.770,279.130,-47.7670,-0.9490,1.9020,47.8090
204.370,125.770,279.130,-47.7460,-0.9400,1.9080,47.7940
215.030,125.770,279.130,-47.7360,-0.9310,1.9130,47.7830
225.700,125.770,279.130,-47.7190,-0.9190,1.9260,47.7640
236.370,125.770,279.130,-47.7040,-0.9110,1.9380,47.7530
247.030,125.770,279.130,-47.7000,-0.9050,1.9460,47.7480
257.700,125.770,279.130,-47.6970,-0.8940,1.9450,47.7450
268.370,125.770,279.130,-47.6860,-0.8880,1.9490,47.7380
279.030,125.770,279.130,-47.6890,-0.8830,1.9550,47.7410
289.700,125.770,279.130,-47.7000,-0.8670,1.9570,47.7490
300.370,125.770,279.130,-47.6970,-0.8630,1.9560,47.7450
311.030,125.770,279.130,-47.7130,-0.8480,1.9630,47.7600
321.700,115.100,279.130,-47.7280,-0.8490,1.9640,47.7720
311.030,115.100,279.130,-47.7250,-0.8390,1.9510,47.7730
300.370,115.100,279.130,-47.7210,-0.8450,1.9550,47.7660
289.700,115.100,279.130,-47.7090,-0.8580,1.9540,47.7570
279.030,115.100,279.130,-47.7030,-0.8650,1.9550,47.7490
268.370,115.100,279.130,-47.6960,-0.8750,1.9580,47.7470
257.700,115.100,279.130,-47.6940,-0.8810,1.9530,47.7400
247.030,115.100,279.130,-47.6960,-0.8930,1.9480,47.7440
236.370,115.100,279.130,-47.6930,-0.9040,1.9450,47.7440
225.700,115.100,279.130,-47.7120,-0.9050,1.9430,47.7570
215.030,115.100,279.130,-47.7130,-0.9090,1.9370,47.7590
204.370,115.100,279.130,-47.7220,-0.9210,1.9360,47.7750
193.700,115.100,279.130,-47.7340,-0.9370,1.9300,47.7820
183.030,115.100,279.130,-47.7560,-0.9450,1.9180,47.8040
172.370,104.430,279.130,-47.7750,-0.9600,1.9070,47.8240
183.030,104.430,279.130,-47.8090,-1.0000,1.9170,47.8580
193.700,104.430,279.130,-47.7890,-0.9730,1.9180,47.8370
204.370,104.430,279.130,-47.7640,-0.9590,1.9250,47.8110
215.030,104.430,279.130,-47.7440,-0.9490,1.9300,47.7920
225.700,104.430,279.130,-47.7250,-0.9340,1.9360,47.7750
236.370,104.430,279.130,-47.7160,-0.9270,1.9420,47.7650
247.030,104.430,279.130,-47.7030,-0.9160,1.9460,47.7530
257.700,104.430,279.130,-47.7000,-0.9080,1.9410,47.7500
268.370,104.430,279.130,-47.6960,-0.9010,1.9460,47.7440
279.030,104.430,279.130,-47.6910,-0.8910,1.9470,47.7400
289.700,104.430,279.130,-47.6970,-0.8850,1.9510,47.7450
300.370,104.430,279.130,-47.7040,-0.8690,1.9450,47.7520
311.030,104.430,279.130,-47.7020,-0.8600,1.9440,47.7520
311.030,93.770,279.130,-47.7210,-0.8440,1.9430,47.7650
300.370,93.770,279.130,-47.7150,-0.8490,1.9290,47.7610
289.700,93.770,279.130,-47.7070,-0.8670,1.9370,47.7550
279.030,93.770,279.130,-47.6960,-0.8710,1.9400,47.7430
268.370,93.770,279.130,-47.6970,-0.8840,1.9450,47.7420
257.700,93.770,279.130,-47.6890,-0.8880,1.9440,47.7400
247.030,93.770,279.130,-47.6970,-0.9080,1.9460,47.7470
236.370,93.770,279.130,-47.6960,-0.9170,1.9490,47.7490
225.700,93.770,279.130,-47.7100,-0.9240,1.9470,47.7590
215.030,93.770,279.130,-47.7120,-0.9330,1.9470,47.7630
204.370,93.770,279.130,-47.7320,-0.9390,1.9430,47.7790
193.700,93.770,279.130,-47.7430,-0.9500,1.9420,47.7960
193.700,83.100,279.130,-47.7700,-0.9650,1.9370,47.8190
204.370,83.100,279.130,-47.7670,-0.9750,1.9480,47.8200
215.030,83.100,279.130,-47.7510,-0.9680,1.9480,47.8000
225.700,83.100,279.130,-47.7290,-0.9480,1.9540,47.7790
236.370,83.100,279.130,-47.7200,-0.9420,1.9490,47.7660
247.030,83.100,279.130,-47.7090,-0.9290,1.9500,47.7580
257.700,83.100,279.130,-47.6970,-0.9180,1.9490,47.7450
268.370,83.100,279.130,-47.6920,-0.9080,1.9440,47.7400
279.030,83.100,279.130,-47.6900,-0.8980,1.9460,47.7360
289.700,83.100,279.130,-47.6920,-0.8910,1.9390,47.7370
289.700,72.430,279.130,-47.6900,-0.8790,1.9310,47.7370
279.030,72.430,279.130,-47.6880,-0.8880,1.9360,47.7400
268.370,72.430,279.130,-47.6860,-0.8950,1.9440,47.7340
257.700,72.430,279.130,-47.6860,-0.9070,1.9510,47.7350
247.030,72.430,279.130,-47.6930,-0.9200,1.9540,47.7430
236.370,72.430,279.130,-47.6980,-0.9260,1.9510,47.7460
225.700,72.430,279.130,-47.7020,-0.9350,1.9520,47.7560
215.030,72.430,279.130,-47.7180,-0.9370,1.9600,47.7650
215.030,61.770,289.800,-47.7310,-0.9520,1.9560,47.7800
225.700,61.770,289.800,-47.7430,-0.9510,1.9650,47.7930
236.370,61.770,289.800,-47.7260,-0.9490,1.9570,47.7740
247.030,61.770,289.800,-47.7140,-0.9390,1.9520,47.7630
257.700,61.770,289.800,-47.7000,-0.9290,1.9490,47.7490
268.370,61.770,289.800,-47.6950,-0.9240,1.9470,47.7440
300.370,72.430,289.800,-47.6940,-0.9090,1.9390,47.7420
289.700,72.430,289.800,-47.7040,-0.8790,1.9080,47.7510
279.030,72.430,289.800,-47.6950,-0.8900,1.9230,47.7390
268.370,72.430,289.800,-47.6960,-0.9010,1.9320,47.7440
257.700,72.430,289.800,-47.7000,-0.9090,1.9350,47.7480
247.030,72.430,289.800,-47.7030,-0.9160,1.9360,47.7490
236.370,72.430,289.800,-47.7070,-0.9220,1.9400,47.7540
225.700,72.430,289.800,-47.7160,-0.9310,1.9420,47.7660
215.030,72.430,289.800,-47.7260,-0.9450,1.9440,47.7760
204.370,72.430,289.800,-47.7510,-0.9510,1.9450,47.8020
183.030,83.100,289.800,-47.7670,-0.9590,1.9470,47.8150
193.700,83.100,289.800,-47.8130,-0.9850,1.9360,47.8640
204.370,83.100,289.800,-47.7860,-0.9650,1.9380,47.8360
215.030,83.100,289.800,-47.7650,-0.9560,1.9340,47.8140
225.700,83.100,289.800,-47.7490,-0.9430,1.9350,47.7980
236.370,83.100,289.800,-47.7270,-0.9420,1.9370,47.7730
247.030,83.100,289.800,-47.7170,-0.9280,1.9380,47.7670
257.700,83.100,289.800,-47.7080,-0.9230,1.9410,47.7540
268.370,83.100,289.800,-47.7070,-0.9090,1.9410,47.7580
279.030,83.100,289.800,-47.7020,-0.9010,1.9370,47.7500
289.700,83.100,289.800,-47.7060,-0.8920,1.9320,47.7510
300.370,83.100,289.800,-47.7060,-0.8850,1.9280,47.7490
311.030,93.770,289.800,-47.7090,-0.8670,1.9160,47.7550
300.370,93.770,289.800,-47.7260,-0.8520,1.9200,47.7720
289.700,93.770,289.800,-47.7150,-0.8650,1.9280,47.7650
279.030,93.770,289.800,-47.7090,-0.8750,1.9350,47.7570
268.370,93.770,289.800,-47.7040,-0.8830,1.9330,47.7470
257.700,93.770,289.800,-47.6980,-0.8960,1.9320,47.7500
247.030,93.770,289.800,-47.7050,-0.9060,1.9370,47.7520
236.370,93.770,289.800,-47.7140,-0.9100,1.9350,47.7620
225.700,93.770,289.800,-47.7170,-0.9190,1.9360,47.7650
215.030,93.770,289.800,-47.7270,-0.9280,1.9350,47.7780
204.370,93.770,289.800,-47.7440,-0.9330,1.9300,47.7920
193.700,93.770,289.800,-47.7640,-0.9510,1.9200,47.8120
172.370,104.430,289.800,-47.7860,-0.9590,1.9230,47.8330
183.030,104.430,289.800,-47.8310,-0.9820,1.8930,47.8790
193.700,104.430,289.800,-47.7950,-0.9650,1.8970,47.8430
204.370,104.430,289.800,-47.7750,-0.9490,1.9120,47.8220
215.030,104.430,289.800,-47.7570,-0.9390,1.9080,47.8070
225.700,104.430,289.800,-47.7390,-0.9280,1.9210,47.7870
236.370,104.430,289.800,-47.7260,-0.9180,1.9250,47.7740
247.030,104.430,289.800,-47.7180,-0.9090,1.9300,47.7650
257.700,104.430,289.800,-47.7070,-0.9060,1.9340,47.7530
268.370,104.430,289.800,-47.7050,-0.9010,1.9340,47.7530
279.030,104.430,289.800,-47.7020,-0.8900,1.9360,47.7530
289.700,104.430,289.800,-47.7080,-0.8790,1.9400,47.7530
300.370,104.430,289.800,-47.7120,-0.8690,1.9330,47.7590
311.030,104.430,289.800,-47.7200,-0.8590,1.9350,47.7660
321.700,115.100,289.800,-47.7330,-0.8510,1.9290,47.7760
311.030,115.100,289.800,-47.7420,-0.8450,1.9380,47.7870
300.370,115.100,289.800,-47.7290,-0.8470,1.9420,47.7760
289.700,115.100,289.800,-47.7170,-0.8630,1.9430,47.7670
279.030,115.100,289.800,-47.7160,-0.8690,1.9420,47.7620
268.370,115.100,289.800,-47.7070,-0.8710,1.9450,47.7530
257.700,115.100,289.800,-47.7070,-0.8800,1.9420,47.7550
247.030,115.100,289.800,-47.7050,-0.8940,1.9380,47.7510
236.370,115.100,289.800,-47.7060,-0.9010,1.9320,47.7540
225.700,115.100,289.800,-47.7120,-0.8980,1.9290,47.7640
215.030,115.100,289.800,-47.7230,-0.9120,1.9240,47.7710
204.370,115.100,289.800,-47.7310,-0.9200,1.9180,47.7780
193.700,115.100,289.800,-47.7470,-0.9250,1.9060,47.7970
183.030,115.100,289.800,-47.7630,-0.9340,1.9000,47.8140
172.370,125.770,289.800,-47.7890,-0.9460,1.8950,47.8400
183.030,125.770,289.800,-47.8030,-0.9530,1.8640,47.8490
193.700,125.770,289.800,-47.7790,-0.9390,1.8820,47.8280
204.370,125.770,289.800,-47.7590,-0.9320,1.8920,47.8050
215.030,125.770,289.800,-47.7410,-0.9190,1.9050,47.7850
225.700,125.770,289.800,-47.7260,-0.9060,1.9090,47.7750
236.370,125.770,289.800,-47.7130,-0.9050,1.9270,47.7630
247.030,125.770,289.800,-47.7050,-0.8950,1.9270,47.7530
257.700,125.770,289.800,-47.6990,-0.8940,1.9310,47.7480
268.370,125.770,289.800,-47.7040,-0.8790,1.9430,47.7500
279.030,125.770,289.800,-47.6950,-0.8780,1.9520,47.7430
289.700,125.770,289.800,-47.7030,-0.8690,1.9520,47.7530
300.370,125.770,289.800,-47.7100,-0.8620,1.9530,47.7570
311.030,125.770,289.800,-47.7200,-0.8530,1.9530,47.7670
321.700,136.430,289.800,-47.7310,-0.8460,1.9530,47.7780
311.030,136.430,289.800,-47.7520,-0.8380,1.9730,47.8000
300.370,136.430,289.800,-47.7340,-0.8470,1.9690,47.7810
289.700,136.430,289.800,-47.7190,-0.8520,1.9720,47.7700
279.030,136.430,289.800,-47.7120,-0.8570,1.9660,47.7590
268.370,136.430,289.800,-47.7000,-0.8670,1.9620,47.7450
257.700,136.430,289.800,-47.6920,-0.8710,1.9580,47.7400
247.030,136.430,289.800,-47.6930,-0.8810,1.9480,47.7380
236.370,136.430,289.800,-47.6970,-0.8840,1.9400,47.7420
225.700,136.430,289.800,-47.6900,-0.8890,1.9330,47.7400
215.030,136.430,289.800,-47.7060,-0.8900,1.9180,47.7520
204.370,136.430,289.800,-47.7140,-0.8990,1.9090,47.7600
193.700,136.430,289.800,-47.7300,-0.9040,1.9040,47.7770
183.030,136.430,289.800,-47.7480,-0.9130,1.8950,47.7920
172.370,147.100,289.800,-47.7690,-0.9210,1.8780,47.8130
183.030,147.100,289.800,-47.7700,-0.9240,1.8540,47.8160
193.700,147.100,289.800,-47.7500,-0.9090,1.8730,47.7930
204.370,147.100,289.800,-47.7290,-0.9030,1.8880,47.7750
215.030,147.100,289.800,-47.7060,-0.8990,1.8990,47.7520
225.700,147.100,289.800,-47.7070,-0.8900,1.9090,47.7540
236.370,147.100,289.800,-47.7020,-0.8850,1.9240,47.7460
247.030,147.100,289.800,-47.6840,-0.8810,1.9360,47.7320
257.700,147.100,289.800,-47.6800,-0.8710,1.9440,47.7280
268.370,147.100,289.800,-47.6850,-0.8740,1.9550,47.7290
279.030,147.100,289.800,-47.6850,-0.8660,1.9730,47.7380
289.700,147.100,289.800,-47.6970,-0.8620,1.9730,47.7460
300.370,147.100,289.800,-47.7030,-0.8550,1.9780,47.7510
311.030,147.100,289.800,-47.7130,-0.8480,1.9870,47.7640
321.700,157.770,289.800,-47.7340,-0.8430,1.9940,47.7860
311.030,157.770,289.800,-47.7470,-0.8340,2.0160,47.7980
300.370,157.770,289.800,-47.7220,-0.8430,2.0110,47.7760
289.700,157.770,289.800,-47.7060,-0.8430,2.0110,47.7540
279.030,157.770,289.800,-47.6960,-0.8520,1.9990,47.7410
268.370,157.770,289.800,-47.6870,-0.8510,1.9900,47.7360
257.700,157.770,289.800,-47.6750,-0.8580,1.9780,47.7240
247.030,157.770,289.800,-47.6720,-0.8690,1.9650,47.7190
236.370,157.770,289.800,-47.6710,-0.8700,1.9610,47.7190
225.700,157.770,289.800,-47.6780,-0.8790,1.9420,47.7270
215.030,157.770,289.800,-47.6810,-0.8810,1.9320,47.7270
204.370,157.770,289.800,-47.6880,-0.8810,1.9210,47.7350
193.700,157.770,289.800,-47.7010,-0.8870,1.9020,47.7460
183.030,157.770,289.800,-47.7180,-0.8950,1.8850,47.7630
183.030,168.430,289.800,-47.7370,-0.8940,1.8700,47.7840
193.700,168.430,289.800,-47.7170,-0.8850,1.8650,47.7600
204.370,168.430,289.800,-47.7020,-0.8870,1.8880,47.7500
215.030,168.430,289.800,-47.6890,-0.8780,1.9020,47.7320
225.700,168.430,289.800,-47.6740,-0.8730,1.9140,47.7210
236.370,168.430,289.800,-47.6630,-0.8780,1.9280,47.7130
247.030,168.430,289.800,-47.6590,-0.8740,1.9450,47.7110
257.700,168.430,289.800,-47.6590,-0.8690,1.9600,47.7080
268.370,168.430,289.800,-47.6620,-0.8620,1.9730,47.7090
279.030,168.430,289.800,-47.6710,-0.8560,1.9940,47.7180
289.700,168.430,289.800,-47.6710,-0.8520,2.0060,47.7220
300.370,168.430,289.800,-47.6790,-0.8480,2.0170,47.7290
311.030,179.100,289.800,-47.7010,-0.8470,2.0290,47.7530
300.370,179.100,289.800,-47.7050,-0.8430,2.0640,47.7540
289.700,179.100,289.800,-47.6870,-0.8500,2.0490,47.7360
279.030,179.100,289.800,-47.6650,-0.8510,2.0400,47.7190
268.370,179.100,289.800,-47.6520,-0.8540,2.0200,47.7030
257.700,179.100,289.800,-47.6490,-0.8520,2.0040,47.6980
