# COSI2 B0 scan
# time 2024-05-24 16:38:32.224152
# MAGNET CENTER IN LAB: x 245.100 mm, y 127.000 mm, z 270.300 mm
# MAGNET AXES WRT LAB: alpha -90.00 deg, beta -90.00 deg, gamma 0.00 deg
# path: /home/cosi/cosi-measure/Software/COSI2/data/240524/slow_ball_90mm
# X[mm],Y[mm],Z[mm],B0_x[mT],B0_y[mT],B0_z[mT],B0_abs[mT]
211.940,188.580,246.620,-47.4760,-0.8010,-1.1740,47.4970
202.470,188.580,246.620,-47.4860,-0.8060,-1.1890,47.5070
202.470,198.050,246.620,-47.4900,-0.8080,-1.1960,47.5080
211.940,198.050,246.620,-47.4930,-0.8130,-1.1970,47.5180
221.420,198.050,246.620,-47.4780,-0.8050,-1.1980,47.5000
230.890,198.050,246.620,-47.4730,-0.8040,-1.1870,47.4950
240.360,198.050,246.620,-47.4680,-0.8000,-1.1680,47.4900
249.840,198.050,246.620,-47.4710,-0.7990,-1.1650,47.4920
259.310,198.050,246.620,-47.4660,-0.8020,-1.1520,47.4870
268.780,198.050,246.620,-47.4710,-0.8020,-1.1420,47.4910
278.260,198.050,246.620,-47.4760,-0.7990,-1.1300,47.4950
287.730,198.050,246.620,-47.4780,-0.7940,-1.1150,47.4980
278.260,207.530,246.620,-47.4920,-0.7920,-1.1080,47.5120
268.780,207.530,246.620,-47.4810,-0.7950,-1.0990,47.5020
259.310,207.530,246.620,-47.4710,-0.7890,-1.1140,47.4930
249.840,207.530,246.620,-47.4600,-0.7990,-1.1240,47.4820
240.360,207.530,246.620,-47.4570,-0.8050,-1.1370,47.4780
230.890,207.530,246.620,-47.4590,-0.8040,-1.1540,47.4800
211.940,217.000,256.090,-47.4590,-0.8010,-1.1590,47.4770
221.420,217.000,256.090,-47.4520,-0.8040,-1.1770,47.4780
230.890,217.000,256.090,-47.4580,-0.7930,-1.1890,47.4800
240.360,217.000,256.090,-47.4510,-0.7970,-1.1770,47.4720
249.840,217.000,256.090,-47.4480,-0.8070,-1.1630,47.4660
259.310,217.000,256.090,-47.4450,-0.8030,-1.1440,47.4690
268.780,217.000,256.090,-47.4510,-0.8060,-1.1270,47.4710
278.260,217.000,256.090,-47.4590,-0.8030,-1.1160,47.4780
306.680,207.530,256.090,-47.4640,-0.8030,-1.1070,47.4810
297.210,207.530,256.090,-47.4720,-0.8010,-1.0890,47.4880
287.730,207.530,256.090,-47.5040,-0.7920,-1.0500,47.5230
278.260,207.530,256.090,-47.4920,-0.7950,-1.0710,47.5150
268.780,207.530,256.090,-47.4790,-0.7960,-1.0910,47.4980
259.310,207.530,256.090,-47.4740,-0.8000,-1.1000,47.4950
249.840,207.530,256.090,-47.4660,-0.8040,-1.1200,47.4900
240.360,207.530,256.090,-47.4610,-0.8060,-1.1330,47.4840
230.890,207.530,256.090,-47.4630,-0.8030,-1.1520,47.4840
221.420,207.530,256.090,-47.4570,-0.7980,-1.1560,47.4770
211.940,207.530,256.090,-47.4690,-0.8020,-1.1660,47.4900
202.470,207.530,256.090,-47.4710,-0.7980,-1.1820,47.4940
183.520,198.050,256.090,-47.4720,-0.7970,-1.1970,47.4920
192.990,198.050,256.090,-47.4940,-0.7980,-1.2050,47.5150
202.470,198.050,256.090,-47.5030,-0.7970,-1.2190,47.5250
211.940,198.050,256.090,-47.4940,-0.7980,-1.2110,47.5150
221.420,198.050,256.090,-47.4880,-0.7970,-1.1970,47.5120
230.890,198.050,256.090,-47.4750,-0.7990,-1.1860,47.4990
240.360,198.050,256.090,-47.4720,-0.7980,-1.1670,47.4940
249.840,198.050,256.090,-47.4760,-0.7980,-1.1600,47.4990
259.310,198.050,256.090,-47.4730,-0.7990,-1.1560,47.4940
268.780,198.050,256.090,-47.4760,-0.7980,-1.1390,47.4980
278.260,198.050,256.090,-47.4800,-0.7980,-1.1230,47.4960
287.730,198.050,256.090,-47.4880,-0.7960,-1.1200,47.5080
297.210,198.050,256.090,-47.4910,-0.7860,-1.1040,47.5110
306.680,198.050,256.090,-47.5070,-0.7940,-1.0910,47.5240
325.630,188.580,256.090,-47.5230,-0.7950,-1.0640,47.5430
316.150,188.580,256.090,-47.5600,-0.7910,-1.0430,47.5720
306.680,188.580,256.090,-47.6070,-0.7880,-1.0540,47.6260
297.210,188.580,256.090,-47.5650,-0.7880,-1.0660,47.5900
287.730,188.580,256.090,-47.5370,-0.7860,-1.0860,47.5610
278.260,188.580,256.090,-47.5200,-0.7870,-1.1010,47.5370
268.780,188.580,256.090,-47.5110,-0.7970,-1.1180,47.5310
259.310,188.580,256.090,-47.4930,-0.7980,-1.1310,47.5100
249.840,188.580,256.090,-47.4840,-0.8010,-1.1350,47.5040
240.360,188.580,256.090,-47.4820,-0.8010,-1.1470,47.5040
230.890,188.580,256.090,-47.4820,-0.8000,-1.1640,47.5040
221.420,188.580,256.090,-47.4860,-0.7970,-1.1670,47.5070
211.940,188.580,256.090,-47.4850,-0.7980,-1.1760,47.5050
202.470,188.580,256.090,-47.4900,-0.7950,-1.1830,47.5100
192.990,188.580,256.090,-47.4960,-0.7980,-1.1940,47.5170
183.520,188.580,256.090,-47.5070,-0.7970,-1.2080,47.5290
174.050,179.110,256.090,-47.5160,-0.7970,-1.2190,47.5350
183.520,179.110,256.090,-47.5350,-0.7960,-1.2280,47.5560
192.990,179.110,256.090,-47.5380,-0.8010,-1.2270,47.5660
202.470,179.110,256.090,-47.5270,-0.7980,-1.2110,47.5490
211.940,179.110,256.090,-47.5170,-0.7970,-1.2040,47.5360
221.420,179.110,256.090,-47.5040,-0.8060,-1.1930,47.5270
230.890,179.110,256.090,-47.4920,-0.8010,-1.1890,47.5150
240.360,179.110,256.090,-47.4880,-0.7980,-1.1780,47.5100
249.840,179.110,256.090,-47.4930,-0.8010,-1.1750,47.5140
259.310,179.110,256.090,-47.4880,-0.8030,-1.1680,47.5090
268.780,179.110,256.090,-47.4930,-0.8010,-1.1490,47.5180
278.260,179.110,256.090,-47.5010,-0.7930,-1.1430,47.5210
287.730,179.110,256.090,-47.5070,-0.7930,-1.1380,47.5250
297.210,179.110,256.090,-47.5260,-0.7930,-1.1260,47.5410
306.680,179.110,256.090,-47.5310,-0.7840,-1.1190,47.5470
316.150,179.110,256.090,-47.5500,-0.7910,-1.1100,47.5670
335.100,169.630,256.090,-47.5760,-0.7850,-1.0970,47.5950
325.630,169.630,256.090,-47.6140,-0.7800,-1.1010,47.6280
316.150,169.630,256.090,-47.6480,-0.7720,-1.1280,47.6710
306.680,169.630,256.090,-47.6130,-0.7720,-1.1240,47.6330
297.210,169.630,256.090,-47.5790,-0.7810,-1.1240,47.6000
287.730,169.630,256.090,-47.5470,-0.7930,-1.1260,47.5720
278.260,169.630,256.090,-47.5320,-0.7870,-1.1350,47.5560
268.780,169.630,256.090,-47.5170,-0.7880,-1.1390,47.5370
259.310,169.630,256.090,-47.5110,-0.7950,-1.1470,47.5320
249.840,169.630,256.090,-47.5070,-0.7970,-1.1590,47.5280
240.360,169.630,256.090,-47.5030,-0.8010,-1.1630,47.5230
230.890,169.630,256.090,-47.4990,-0.7970,-1.1710,47.5200
221.420,169.630,256.090,-47.4950,-0.7930,-1.1770,47.5180
211.940,169.630,256.090,-47.4990,-0.8010,-1.1830,47.5190
202.470,169.630,256.090,-47.5070,-0.7940,-1.2010,47.5270
192.990,169.630,256.090,-47.5110,-0.8020,-1.2010,47.5330
183.520,169.630,256.090,-47.5230,-0.7990,-1.2050,47.5450
174.050,169.630,256.090,-47.5300,-0.7970,-1.2120,47.5540
164.570,160.160,256.090,-47.5500,-0.8070,-1.2240,47.5750
174.050,160.160,256.090,-47.5680,-0.8050,-1.2190,47.5860
183.520,160.160,256.090,-47.5740,-0.8050,-1.2190,47.5960
192.990,160.160,256.090,-47.5480,-0.8030,-1.2200,47.5730
202.470,160.160,256.090,-47.5350,-0.8030,-1.2140,47.5600
211.940,160.160,256.090,-47.5220,-0.8030,-1.2030,47.5480
221.420,160.160,256.090,-47.5190,-0.8030,-1.2040,47.5410
230.890,160.160,256.090,-47.5160,-0.8010,-1.1940,47.5340
240.360,160.160,256.090,-47.5100,-0.8090,-1.1880,47.5350
249.840,160.160,256.090,-47.5020,-0.8000,-1.1820,47.5230
259.310,160.160,256.090,-47.5090,-0.8030,-1.1790,47.5290
268.780,160.160,256.090,-47.5090,-0.8020,-1.1700,47.5260
278.260,160.160,256.090,-47.5150,-0.7990,-1.1620,47.5340
287.730,160.160,256.090,-47.5190,-0.7980,-1.1600,47.5420
297.210,160.160,256.090,-47.5300,-0.7910,-1.1530,47.5480
306.680,160.160,256.090,-47.5470,-0.7830,-1.1540,47.5680
316.150,160.160,256.090,-47.5640,-0.7860,-1.1490,47.5820
325.630,160.160,256.090,-47.5860,-0.7760,-1.1420,47.6010
335.100,150.680,256.090,-47.6050,-0.7760,-1.1490,47.6230
325.630,150.680,256.090,-47.6240,-0.7700,-1.1660,47.6420
316.150,150.680,256.090,-47.6220,-0.7650,-1.1790,47.6430
306.680,150.680,256.090,-47.5970,-0.7760,-1.1700,47.6220
297.210,150.680,256.090,-47.5770,-0.7790,-1.1670,47.6000
287.730,150.680,256.090,-47.5590,-0.7830,-1.1660,47.5800
278.260,150.680,256.090,-47.5450,-0.7870,-1.1680,47.5660
268.780,150.680,256.090,-47.5320,-0.7910,-1.1710,47.5550
259.310,150.680,256.090,-47.5170,-0.7970,-1.1710,47.5400
249.840,150.680,256.090,-47.5190,-0.7950,-1.1780,47.5420
240.360,150.680,256.090,-47.5150,-0.8040,-1.1770,47.5370
230.890,150.680,256.090,-47.5090,-0.7970,-1.1840,47.5330
221.420,150.680,256.090,-47.5120,-0.8020,-1.1890,47.5360
211.940,150.680,256.090,-47.5110,-0.8020,-1.1930,47.5330
202.470,150.680,256.090,-47.5190,-0.8040,-1.1930,47.5370
192.990,150.680,256.090,-47.5260,-0.8040,-1.2010,47.5480
183.520,150.680,256.090,-47.5360,-0.8020,-1.2080,47.5570
174.050,150.680,256.090,-47.5450,-0.8050,-1.2150,47.5640
164.570,141.210,256.090,-47.5570,-0.8020,-1.2140,47.5780
174.050,141.210,256.090,-47.5740,-0.8070,-1.2170,47.5970
183.520,141.210,256.090,-47.5720,-0.8120,-1.2150,47.5940
192.990,141.210,256.090,-47.5570,-0.8120,-1.2150,47.5800
202.470,141.210,256.090,-47.5420,-0.8120,-1.2110,47.5700
211.940,141.210,256.090,-47.5340,-0.8060,-1.2040,47.5590
221.420,141.210,256.090,-47.5230,-0.8100,-1.1990,47.5480
230.890,141.210,256.090,-47.5150,-0.8090,-1.2020,47.5370
240.360,141.210,256.090,-47.5150,-0.8060,-1.1960,47.5400
249.840,141.210,256.090,-47.5140,-0.8050,-1.1880,47.5340
259.310,141.210,256.090,-47.5060,-0.8060,-1.1920,47.5320
268.780,141.210,256.090,-47.5170,-0.8030,-1.1890,47.5380
278.260,141.210,256.090,-47.5200,-0.7950,-1.1840,47.5400
287.730,141.210,256.090,-47.5270,-0.7990,-1.1830,47.5510
297.210,141.210,256.090,-47.5380,-0.7950,-1.1830,47.5590
306.680,141.210,256.090,-47.5530,-0.7870,-1.1850,47.5710
316.150,141.210,256.090,-47.5630,-0.7840,-1.1800,47.5870
325.630,141.210,256.090,-47.5810,-0.7820,-1.1860,47.6020
335.100,131.740,256.090,-47.6000,-0.7770,-1.1920,47.6180
325.630,131.740,256.090,-47.6130,-0.7640,-1.2070,47.6340
316.150,131.740,256.090,-47.6060,-0.7670,-1.2100,47.6320
306.680,131.740,256.090,-47.5840,-0.7740,-1.2030,47.6060
297.210,131.740,256.090,-47.5680,-0.7790,-1.2000,47.5920
287.730,131.740,256.090,-47.5570,-0.7790,-1.1920,47.5760
278.260,131.740,256.090,-47.5420,-0.7900,-1.1920,47.5640
268.780,131.740,256.090,-47.5350,-0.7900,-1.1940,47.5570
259.310,131.740,256.090,-47.5340,-0.7980,-1.1900,47.5540
249.840,131.740,256.090,-47.5220,-0.7950,-1.1950,47.5480
240.360,131.740,256.090,-47.5170,-0.8080,-1.1920,47.5370
230.890,131.740,256.090,-47.5130,-0.8100,-1.1940,47.5350
221.420,131.740,256.090,-47.5130,-0.7990,-1.1980,47.5330
211.940,131.740,256.090,-47.5160,-0.8000,-1.1970,47.5390
202.470,131.740,256.090,-47.5230,-0.8110,-1.2050,47.5460
192.990,131.740,256.090,-47.5300,-0.8060,-1.1980,47.5540
183.520,131.740,256.090,-47.5420,-0.8090,-1.2060,47.5590
174.050,131.740,256.090,-47.5480,-0.8130,-1.2050,47.5690
164.570,122.260,256.090,-47.5610,-0.8110,-1.2050,47.5830
174.050,122.260,256.090,-47.5730,-0.8170,-1.2070,47.5930
183.520,122.260,256.090,-47.5690,-0.8200,-1.2090,47.5940
192.990,122.260,256.090,-47.5590,-0.8180,-1.2080,47.5830
202.470,122.260,256.090,-47.5490,-0.8140,-1.2120,47.5740
211.940,122.260,256.090,-47.5400,-0.8150,-1.2100,47.5650
221.420,122.260,256.090,-47.5260,-0.8140,-1.2080,47.5490
230.890,122.260,256.090,-47.5210,-0.8090,-1.1960,47.5460
240.360,122.260,256.090,-47.5210,-0.8110,-1.2070,47.5430
249.840,122.260,256.090,-47.5140,-0.8110,-1.1990,47.5350
259.310,122.260,256.090,-47.5110,-0.8080,-1.2040,47.5330
268.780,122.260,256.090,-47.5270,-0.8040,-1.1980,47.5440
278.260,122.260,256.090,-47.5180,-0.7980,-1.2030,47.5390
287.730,122.260,256.090,-47.5280,-0.8000,-1.2080,47.5470
297.210,122.260,256.090,-47.5340,-0.7940,-1.2050,47.5560
306.680,122.260,256.090,-47.5490,-0.7900,-1.2070,47.5710
316.150,122.260,256.090,-47.5550,-0.7820,-1.2110,47.5770
325.630,122.260,256.090,-47.5720,-0.7770,-1.2150,47.5930
335.100,112.790,256.090,-47.5810,-0.7660,-1.2260,47.6030
325.630,112.790,256.090,-47.5880,-0.7590,-1.2400,47.6100
316.150,112.790,256.090,-47.5830,-0.7640,-1.2430,47.6100
306.680,112.790,256.090,-47.5660,-0.7750,-1.2300,47.5880
297.210,112.790,256.090,-47.5630,-0.7810,-1.2240,47.5880
287.730,112.790,256.090,-47.5540,-0.7850,-1.2190,47.5760
278.260,112.790,256.090,-47.5400,-0.7920,-1.2170,47.5620
268.780,112.790,256.090,-47.5340,-0.7940,-1.2090,47.5600
259.310,112.790,256.090,-47.5170,-0.8020,-1.2090,47.5420
249.840,112.790,256.090,-47.5230,-0.8000,-1.2010,47.5450
240.360,112.790,256.090,-47.5130,-0.8090,-1.2110,47.5360
230.890,112.790,256.090,-47.5160,-0.8130,-1.2030,47.5380
221.420,112.790,256.090,-47.5170,-0.8120,-1.2040,47.5430
211.940,112.790,256.090,-47.5170,-0.8140,-1.2040,47.5400
202.470,112.790,256.090,-47.5240,-0.8120,-1.2050,47.5470
192.990,112.790,256.090,-47.5310,-0.8160,-1.2030,47.5530
183.520,112.790,256.090,-47.5470,-0.8170,-1.2070,47.5670
174.050,112.790,256.090,-47.5500,-0.8190,-1.2030,47.5730
164.570,103.320,256.090,-47.5640,-0.8230,-1.2080,47.5860
174.050,103.320,256.090,-47.5740,-0.8280,-1.2050,47.5940
183.520,103.320,256.090,-47.5740,-0.8210,-1.2040,47.5960
192.990,103.320,256.090,-47.5600,-0.8250,-1.2000,47.5830
202.470,103.320,256.090,-47.5450,-0.8260,-1.2000,47.5720
211.940,103.320,256.090,-47.5370,-0.8220,-1.2040,47.5640
221.420,103.320,256.090,-47.5240,-0.8200,-1.2030,47.5470
230.890,103.320,256.090,-47.5180,-0.8180,-1.2050,47.5410
240.360,103.320,256.090,-47.5170,-0.8150,-1.2060,47.5400
249.840,103.320,256.090,-47.5180,-0.8160,-1.2110,47.5410
259.310,103.320,256.090,-47.5140,-0.8150,-1.2090,47.5360
268.780,103.320,256.090,-47.5130,-0.8070,-1.2130,47.5350
278.260,103.320,256.090,-47.5180,-0.8060,-1.2200,47.5440
287.730,103.320,256.090,-47.5240,-0.8010,-1.2150,47.5450
297.210,103.320,256.090,-47.5270,-0.8010,-1.2250,47.5460
306.680,103.320,256.090,-47.5360,-0.7900,-1.2260,47.5580
316.150,103.320,256.090,-47.5460,-0.7810,-1.2300,47.5670
325.630,103.320,256.090,-47.5570,-0.7770,-1.2410,47.5770
325.630,93.840,256.090,-47.5660,-0.7700,-1.2420,47.5890
316.150,93.840,256.090,-47.5610,-0.7700,-1.2480,47.5910
306.680,93.840,256.090,-47.5570,-0.7740,-1.2510,47.5830
297.210,93.840,256.090,-47.5460,-0.7890,-1.2420,47.5690
287.730,93.840,256.090,-47.5330,-0.7890,-1.2370,47.5590
278.260,93.840,256.090,-47.5260,-0.7980,-1.2330,47.5500
268.780,93.840,256.090,-47.5190,-0.7950,-1.2290,47.5410
259.310,93.840,256.090,-47.5120,-0.8060,-1.2190,47.5310
249.840,93.840,256.090,-47.5120,-0.8110,-1.2140,47.5350
240.360,93.840,256.090,-47.5080,-0.8160,-1.2150,47.5340
230.890,93.840,256.090,-47.5090,-0.8140,-1.2130,47.5320
221.420,93.840,256.090,-47.5170,-0.8180,-1.2090,47.5380
211.940,93.840,256.090,-47.5220,-0.8180,-1.2070,47.5430
202.470,93.840,256.090,-47.5220,-0.8220,-1.2050,47.5430
192.990,93.840,256.090,-47.5270,-0.8220,-1.2020,47.5500
183.520,93.840,256.090,-47.5370,-0.8270,-1.2040,47.5650
174.050,84.370,256.090,-47.5480,-0.8280,-1.2080,47.5680
183.520,84.370,256.090,-47.5570,-0.8260,-1.1980,47.5780
192.990,84.370,256.090,-47.5560,-0.8350,-1.1930,47.5780
202.470,84.370,256.090,-47.5470,-0.8290,-1.1910,47.5680
211.940,84.370,256.090,-47.5290,-0.8260,-1.2050,47.5540
221.420,84.370,256.090,-47.5260,-0.8350,-1.2010,47.5480
230.890,84.370,256.090,-47.5070,-0.8280,-1.2050,47.5300
240.360,84.370,256.090,-47.5120,-0.8240,-1.2100,47.5360
249.840,84.370,256.090,-47.5080,-0.8250,-1.2130,47.5280
259.310,84.370,256.090,-47.5080,-0.8220,-1.2160,47.5300
268.780,84.370,256.090,-47.5090,-0.8150,-1.2230,47.5330
278.260,84.370,256.090,-47.5070,-0.8160,-1.2250,47.5300
287.730,84.370,256.090,-47.5170,-0.8040,-1.2310,47.5420
297.210,84.370,256.090,-47.5160,-0.8030,-1.2290,47.5360
306.680,84.370,256.090,-47.5310,-0.7930,-1.2430,47.5540
316.150,84.370,256.090,-47.5310,-0.7910,-1.2470,47.5550
316.150,74.890,256.090,-47.5440,-0.7800,-1.2560,47.5670
306.680,74.890,256.090,-47.5450,-0.7820,-1.2670,47.5680
297.210,74.890,256.090,-47.5330,-0.7870,-1.2660,47.5580
287.730,74.890,256.090,-47.5230,-0.7980,-1.2530,47.5460
278.260,74.890,256.090,-47.5100,-0.7970,-1.2470,47.5320
268.780,74.890,256.090,-47.5090,-0.8020,-1.2420,47.5350
259.310,74.890,256.090,-47.5030,-0.8140,-1.2340,47.5300
249.840,74.890,256.090,-47.5030,-0.8150,-1.2220,47.5250
240.360,74.890,256.090,-47.5040,-0.8220,-1.2170,47.5220
230.890,74.890,256.090,-47.5010,-0.8240,-1.2180,47.5220
221.420,74.890,256.090,-47.5060,-0.8220,-1.2120,47.5280
211.940,74.890,256.090,-47.5110,-0.8270,-1.2110,47.5300
202.470,74.890,256.090,-47.5160,-0.8290,-1.2080,47.5380
192.990,74.890,256.090,-47.5280,-0.8300,-1.1990,47.5470
192.990,65.420,256.090,-47.5310,-0.8330,-1.1960,47.5500
202.470,65.420,256.090,-47.5310,-0.8340,-1.1980,47.5530
211.940,65.420,256.090,-47.5220,-0.8360,-1.2000,47.5460
221.420,65.420,256.090,-47.5200,-0.8370,-1.2070,47.5420
230.890,65.420,256.090,-47.5130,-0.8310,-1.2030,47.5350
240.360,65.420,256.090,-47.5000,-0.8330,-1.2190,47.5230
249.840,65.420,256.090,-47.4960,-0.8230,-1.2160,47.5220
259.310,65.420,256.090,-47.4970,-0.8250,-1.2160,47.5190
268.780,65.420,256.090,-47.4970,-0.8240,-1.2260,47.5170
278.260,65.420,256.090,-47.4910,-0.8210,-1.2350,47.5140
287.730,65.420,256.090,-47.4980,-0.8110,-1.2310,47.5240
297.210,65.420,256.090,-47.5020,-0.8100,-1.2410,47.5240
287.730,55.950,256.090,-47.5050,-0.7960,-1.2510,47.5290
278.260,55.950,256.090,-47.5000,-0.7980,-1.2490,47.5230
268.780,55.950,256.090,-47.4940,-0.8070,-1.2340,47.5160
259.310,55.950,256.090,-47.4930,-0.8160,-1.2300,47.5140
249.840,55.950,256.090,-47.4950,-0.8190,-1.2260,47.5140
240.360,55.950,256.090,-47.4920,-0.8230,-1.2240,47.5150
230.890,55.950,256.090,-47.4910,-0.8260,-1.2180,47.5110
221.420,55.950,256.090,-47.4950,-0.8320,-1.2160,47.5160
211.940,46.470,265.560,-47.4970,-0.8310,-1.2050,47.5170
221.420,46.470,265.560,-47.5000,-0.8360,-1.2140,47.5230
230.890,46.470,265.560,-47.5080,-0.8300,-1.2020,47.5350
240.360,46.470,265.560,-47.4990,-0.8310,-1.2120,47.5220
249.840,46.470,265.560,-47.4880,-0.8330,-1.2230,47.5160
259.310,46.470,265.560,-47.4940,-0.8270,-1.2290,47.5140
268.780,46.470,265.560,-47.4860,-0.8310,-1.2380,47.5110
278.260,46.470,265.560,-47.4930,-0.8280,-1.2460,47.5160
306.680,55.950,265.560,-47.4920,-0.8230,-1.2420,47.5150
297.210,55.950,265.560,-47.5000,-0.8130,-1.2540,47.5180
287.730,55.950,265.560,-47.5060,-0.8030,-1.2750,47.5290
278.260,55.950,265.560,-47.5020,-0.8030,-1.2570,47.5250
268.780,55.950,265.560,-47.5020,-0.8140,-1.2530,47.5260
259.310,55.950,265.560,-47.5000,-0.8200,-1.2420,47.5220
249.840,55.950,265.560,-47.4930,-0.8250,-1.2420,47.5210
240.360,55.950,265.560,-47.4970,-0.8250,-1.2330,47.5200
230.890,55.950,265.560,-47.4950,-0.8300,-1.2260,47.5220
221.420,55.950,265.560,-47.4990,-0.8280,-1.2260,47.5210
211.940,55.950,265.560,-47.5020,-0.8280,-1.2190,47.5250
202.470,55.950,265.560,-47.5030,-0.8290,-1.2120,47.5260
183.520,65.420,265.560,-47.5220,-0.8280,-1.2090,47.5450
192.990,65.420,265.560,-47.5330,-0.8320,-1.2050,47.5550
202.470,65.420,265.560,-47.5440,-0.8310,-1.2040,47.5660
211.940,65.420,265.560,-47.5290,-0.8240,-1.2090,47.5500
221.420,65.420,265.560,-47.5160,-0.8270,-1.2110,47.5430
230.890,65.420,265.560,-47.5140,-0.8270,-1.2190,47.5370
240.360,65.420,265.560,-47.5070,-0.8290,-1.2250,47.5280
249.840,65.420,265.560,-47.5040,-0.8250,-1.2260,47.5320
259.310,65.420,265.560,-47.5000,-0.8320,-1.2330,47.5270
268.780,65.420,265.560,-47.5010,-0.8240,-1.2340,47.5230
278.260,65.420,265.560,-47.5000,-0.8190,-1.2400,47.5250
287.730,65.420,265.560,-47.5050,-0.8170,-1.2460,47.5310
297.210,65.420,265.560,-47.5100,-0.8110,-1.2490,47.5340
306.680,65.420,265.560,-47.5170,-0.8090,-1.2620,47.5360
325.630,74.890,265.560,-47.5180,-0.7980,-1.2660,47.5400
316.150,74.890,265.560,-47.5280,-0.7850,-1.2910,47.5460
306.680,74.890,265.560,-47.5590,-0.7750,-1.2890,47.5830
297.210,74.890,265.560,-47.5470,-0.7820,-1.2780,47.5710
287.730,74.890,265.560,-47.5280,-0.7960,-1.2700,47.5490
278.260,74.890,265.560,-47.5230,-0.7980,-1.2530,47.5460
268.780,74.890,265.560,-47.5110,-0.8090,-1.2460,47.5340
259.310,74.890,265.560,-47.5040,-0.8140,-1.2410,47.5300
249.840,74.890,265.560,-47.5130,-0.8160,-1.2330,47.5330
240.360,74.890,265.560,-47.5080,-0.8200,-1.2340,47.5300
230.890,74.890,265.560,-47.4990,-0.8250,-1.2280,47.5250
221.420,74.890,265.560,-47.5060,-0.8200,-1.2250,47.5290
211.940,74.890,265.560,-47.5170,-0.8190,-1.2150,47.5390
202.470,74.890,265.560,-47.5160,-0.8260,-1.2170,47.5390
192.990,74.890,265.560,-47.5280,-0.8240,-1.2090,47.5510
183.520,74.890,265.560,-47.5380,-0.8240,-1.2080,47.5580
174.050,84.370,265.560,-47.5440,-0.8230,-1.2000,47.5660
183.520,84.370,265.560,-47.5640,-0.8290,-1.2070,47.5850
192.990,84.370,265.560,-47.5610,-0.8230,-1.2070,47.5840
202.470,84.370,265.560,-47.5470,-0.8240,-1.2060,47.5700
211.940,84.370,265.560,-47.5340,-0.8240,-1.2130,47.5580
221.420,84.370,265.560,-47.5320,-0.8190,-1.2130,47.5550
230.890,84.370,265.560,-47.5200,-0.8190,-1.2160,47.5430
240.360,84.370,265.560,-47.5080,-0.8170,-1.2160,47.5310
249.840,84.370,265.560,-47.5140,-0.8200,-1.2260,47.5380
259.310,84.370,265.560,-47.5120,-0.8180,-1.2250,47.5340
268.780,84.370,265.560,-47.5100,-0.8130,-1.2280,47.5310
278.260,84.370,265.560,-47.5120,-0.8090,-1.2310,47.5360
287.730,84.370,265.560,-47.5150,-0.8090,-1.2350,47.5380
297.210,84.370,265.560,-47.5290,-0.8070,-1.2470,47.5490
306.680,84.370,265.560,-47.5360,-0.7960,-1.2490,47.5570
316.150,84.370,265.560,-47.5380,-0.7890,-1.2600,47.5610
335.100,93.840,265.560,-47.5540,-0.7890,-1.2660,47.5730
325.630,93.840,265.560,-47.5680,-0.7750,-1.2650,47.5890
316.150,93.840,265.560,-47.5790,-0.7650,-1.2630,47.5990
306.680,93.840,265.560,-47.5690,-0.7750,-1.2620,47.5920
297.210,93.840,265.560,-47.5540,-0.7880,-1.2530,47.5820
287.730,93.840,265.560,-47.5450,-0.7870,-1.2480,47.5690
278.260,93.840,265.560,-47.5340,-0.7940,-1.2420,47.5570
268.780,93.840,265.560,-47.5260,-0.7990,-1.2360,47.5500
259.310,93.840,265.560,-47.5260,-0.8020,-1.2270,47.5500
249.840,93.840,265.560,-47.5180,-0.8090,-1.2280,47.5400
240.360,93.840,265.560,-47.5140,-0.8140,-1.2200,47.5370
230.890,93.840,265.560,-47.5140,-0.8140,-1.2240,47.5390
221.420,93.840,265.560,-47.5160,-0.8170,-1.2170,47.5340
211.940,93.840,265.560,-47.5210,-0.8170,-1.2190,47.5460
202.470,93.840,265.560,-47.5250,-0.8180,-1.2150,47.5470
192.990,93.840,265.560,-47.5320,-0.8170,-1.2140,47.5550
183.520,93.840,265.560,-47.5440,-0.8130,-1.2130,47.5660
174.050,93.840,265.560,-47.5570,-0.8210,-1.2150,47.5750
164.570,103.320,265.560,-47.5650,-0.8230,-1.2080,47.5860
174.050,103.320,265.560,-47.5780,-0.8180,-1.2160,47.5980
183.520,103.320,265.560,-47.5790,-0.8180,-1.2180,47.6020
192.990,103.320,265.560,-47.5690,-0.8140,-1.2190,47.5880
202.470,103.320,265.560,-47.5470,-0.8160,-1.2150,47.5750
211.940,103.320,265.560,-47.5420,-0.8160,-1.2180,47.5640
221.420,103.320,265.560,-47.5300,-0.8130,-1.2120,47.5540
230.890,103.320,265.560,-47.5260,-0.8140,-1.2140,47.5480
240.360,103.320,265.560,-47.5160,-0.8120,-1.2160,47.5350
249.840,103.320,265.560,-47.5170,-0.8160,-1.2220,47.5420
259.310,103.320,265.560,-47.5130,-0.8120,-1.2220,47.5330
268.780,103.320,265.560,-47.5190,-0.8120,-1.2220,47.5420
278.260,103.320,265.560,-47.5260,-0.8050,-1.2270,47.5520
287.730,103.320,265.560,-47.5270,-0.8010,-1.2260,47.5480
297.210,103.320,265.560,-47.5310,-0.7940,-1.2260,47.5580
